TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
518782.9677,367.647,-91.439,960.079,-3893.75,-297.5,-6763.75,-118.56,-34.96,-238.64
518783.0177,337.269,-77.531,969.778,-2038.75,-367.5,-1986.25,-110.96,-24.32,-241.68
518783.0677,339.038,-83.631,980.575,78.75,-1785.0,1172.5,-117.04,-10.64,-256.88
518783.1177,336.781,-67.832,979.233,1610.0,-2170.0,875.0,-109.44,-30.4,-249.28
518783.1677,325.496,-55.693,970.51,-2100.0,-4340.0,-271.25,-120.08,-31.92,-250.8
518783.2177,335.012,-63.562,967.399,-4733.75,-5871.25,-997.5,-110.96,-24.32,-250.8
518783.2677,348.066,-92.232,967.46,-4585.0,-5880.0,717.5,-112.48,-10.64,-244.72
518783.3177,337.94,-98.637,971.242,-1881.25,-5652.5,2021.25,-117.04,-34.96,-258.4
518783.3677,338.55,-101.382,968.314,-1085.0,-7463.75,1723.75,-107.92,-19.76,-259.92
518783.4177,360.51,-86.193,958.554,-1207.5,-8006.25,70.0,-106.4,-22.8,-255.36
518783.4678,363.56,-91.5,960.872,-1312.5,-7201.25,-595.0,-103.36,-19.76,-249.28
518783.5177,372.71,-73.627,956.297,-1286.25,-6326.25,-1286.25,-112.48,-21.28,-247.76
518783.5677,374.784,-74.298,957.761,-3342.5,-5442.5,-822.5,-109.44,-27.36,-228.0
518783.6177,368.684,-84.302,960.811,-3412.5,-4366.25,665.0,-118.56,-22.8,-250.8
518783.6677,362.096,-88.023,959.103,-2765.0,-5381.25,1461.25,-97.28,-12.16,-246.24
518783.7177,365.451,-87.962,954.589,-1487.5,-4830.0,8.75,-101.84,-9.12,-231.04
518783.7677,377.468,-89.548,975.207,-3780.0,-5661.25,3692.5,-100.32,-10.64,-264.48
518783.8177,381.311,-98.454,956.602,3080.0,-7411.25,2520.0,-114.0,-34.96,-252.32
518783.8677,386.069,-63.44,943.426,2861.25,-5626.25,743.75,-132.24,-16.72,-249.28
518783.9177,357.704,-56.303,939.156,-3710.0,-4865.0,-2310.0,-106.4,-19.76,-243.2
518783.9677,348.371,-72.773,959.957,-7411.25,-1653.75,-3683.75,-110.96,-18.24,-255.36
518784.0177,330.315,-107.787,976.549,-9546.25,-323.75,-490.0,-115.52,-7.6,-246.24
518784.0677,280.844,-107.665,986.675,-3675.0,-2695.0,-3928.75,-118.56,-24.32,-241.68
518784.1177,328.18,-121.024,988.383,-4025.0,-11016.25,-2905.0,-123.12,-10.64,-244.72
518784.1677,399.672,-89.792,957.883,831.25,-8058.75,-5941.25,-118.56,-13.68,-234.08
518784.2177,421.205,-51.484,929.762,-1076.25,-9843.75,-1365.0,-133.76,-16.72,-249.28
518784.2677,433.893,-80.276,933.422,218.75,-7857.5,2817.5,-109.44,-15.2,-244.72
518784.3177,422.486,-80.703,930.25,1907.5,-8.75,5363.75,-121.6,-12.16,-253.84
518784.3677,373.564,-77.592,945.561,1347.5,1688.75,7245.0,-118.56,-13.68,-255.36
518784.4177,352.58,-96.502,961.116,-2502.5,4103.75,5591.25,-123.12,-15.2,-235.6
518784.4677,311.222,-96.746,981.124,-4628.75,455.0,-3517.5,-126.16,-21.28,-249.28
518784.5177,338.55,-91.439,966.545,-8137.5,-4462.5,-2563.75,-121.6,-12.16,-255.36
518784.5677,370.575,-143.96,976.305,-4821.25,-4760.0,-717.5,-106.4,-16.72,-244.72
518784.6177,354.471,-106.323,945.622,1575.0,-5355.0,4453.75,-103.36,-9.12,-264.48
518784.6677,361.913,-108.397,953.003,4900.0,-2695.0,5092.5,-121.6,-21.28,-253.84
