TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
521436.7608,102.846,-25.376,1013.271,-1050.0,-4348.75,113.75,-42.56,-28.88,-314.64
521436.8108,101.687,-24.217,1011.685,-2135.0,-3963.75,52.5,-56.24,-36.48,-304.0
521436.8608,89.243,-31.354,1016.87,-2800.0,-4567.5,1312.5,-34.96,-36.48,-310.08
521436.9108,96.014,-35.807,1015.772,-2940.0,-5153.75,1627.5,-33.44,-36.48,-307.04
521436.9608,95.831,-38.674,1009.306,-3482.5,-5731.25,1330.0,-42.56,-16.72,-320.72
521437.0108,103.456,-54.839,1013.82,-1793.75,-4375.0,1435.0,-27.36,-27.36,-311.6
521437.0608,91.195,-46.36,1013.576,-1811.25,-4672.5,-673.75,-48.64,-38.0,-320.72
521437.1108,98.271,-51.423,1018.883,-1855.0,-5766.25,-1408.75,-38.0,-25.84,-311.6
521437.1608,110.532,-51.484,1015.101,96.25,-4681.25,-1286.25,-13.68,-38.0,-308.56
521437.2108,96.258,-30.988,1014.186,-253.75,-3570.0,-1023.75,-50.16,-24.32,-311.6
521437.2608,93.269,-35.014,1016.504,-2143.75,-4558.75,-1522.5,-31.92,-28.88,-322.24
521437.3108,91.378,-39.467,1019.676,-1006.25,-5958.75,105.0,-45.6,-42.56,-310.08
521437.3608,101.382,-38.918,1016.504,-1408.75,-5906.25,210.0,-33.44,-21.28,-311.6
521437.4108,99.613,-33.245,1015.162,-1662.5,-6273.75,-603.75,-41.04,-24.32,-302.48
521437.4608,103.273,-36.6,1011.99,-2030.0,-6606.25,17.5,-22.8,-42.56,-307.04
521437.5108,96.258,-40.016,1017.175,-1732.5,-6037.5,297.5,-44.08,-38.0,-320.72
521437.5608,101.199,-47.214,1020.103,-1741.25,-7122.5,-612.5,-44.08,-19.76,-313.12
521437.6108,102.358,-40.199,1023.702,-980.0,-9817.5,-1995.0,-30.4,-24.32,-308.56
521437.6608,125.416,-32.818,1012.478,-3955.0,-14297.5,3097.5,-30.4,-33.44,-294.88
521437.7108,127.124,-34.77,1007.537,-5810.0,-13230.0,2826.25,-48.64,-24.32,-291.84
521437.7608,124.989,-48.068,1009.916,-6632.5,-15828.75,2231.25,-54.72,-38.0,-304.0
521437.8108,158.295,-82.716,1009.306,-5512.5,-12110.0,3946.25,-69.92,-30.4,-311.6
521437.8609,156.038,-77.958,1011.075,-848.75,-7271.25,1723.75,-45.6,-25.84,-304.0
521437.9108,154.696,-63.684,1013.881,1583.75,-7210.0,-910.0,-69.92,-19.76,-290.32
521437.9608,153.171,-49.837,1005.585,-122.5,-6781.25,-1085.0,-59.28,-27.36,-297.92
521438.0108,168.36,-48.617,1005.158,2826.25,-4173.75,-1522.5,-71.44,-22.8,-308.56
521438.0608,129.808,-19.276,1012.783,1163.75,-5110.0,-3552.5,-56.24,-28.88,-293.36
521438.1108,137.921,-12.444,1023.946,2100.0,-5757.5,-3132.5,-42.56,-38.0,-299.44
521438.1608,134.322,-2.928,1009.855,-3167.5,-10666.25,2493.75,-57.76,-30.4,-307.04
521438.2108,196.847,-78.507,993.324,-6133.75,-7630.0,11900.0,-54.72,-30.4,-308.56
521438.2608,169.214,-86.864,993.812,-1986.25,-3395.0,7857.5,-69.92,-27.36,-305.52
521438.3108,175.802,-91.439,1006.317,-446.25,-3508.75,-5048.75,-68.4,-6.08,-300.96
521438.3608,174.033,-47.58,1012.905,358.75,1697.5,-13518.75,-68.4,-13.68,-290.32
521438.4108,102.602,-26.596,1028.765,-4917.5,-1015.0,-11611.25,-48.64,-30.4,-313.12
521438.4608,154.025,-42.029,1013.759,-5670.0,-10920.0,3920.0,-56.24,-41.04,-291.84
521438.5108,176.595,-70.882,1005.707,-2100.0,-8828.75,11138.75,-63.84,-18.24,-304.0
521438.5608,189.771,-85.461,1011.075,5372.5,341.25,15496.25,-51.68,-12.16,-299.44
521438.6108,115.412,-26.291,1020.042,4068.75,-10780.0,12923.75,-48.64,-28.88,-302.48
521438.6608,197.213,-32.513,1010.038,4357.5,-14971.25,10753.75,-63.84,-27.36,-299.44
521438.7108,225.639,-13.115,997.899,-1802.5,-17281.25,10508.75,-66.88,-41.04,-299.44
521438.7608,230.092,-37.942,1001.803,-437.5,-7936.25,7717.5,-57.76,-30.4,-297.92
521438.8108,194.163,-27.694,997.594,-2913.75,-9380.0,-4585.0,-53.2,-28.88,-305.52
521438.8608,210.45,-14.091,999.18,-6308.75,-6212.5,-18917.5,-51.68,-31.92,-308.56
521438.9108,195.444,-5.978,1002.596,-11357.5,-4445.0,-17053.75,-72.96,-25.84,-294.88
521438.9608,172.508,-60.817,1004.548,-7700.0,-2318.75,-3438.75,-69.92,-27.36,-300.96
521439.0108,170.434,-62.159,1006.561,-7603.75,-3850.0,1321.25,-68.4,-13.68,-291.84
521439.0608,200.568,-53.253,1010.648,-3780.0,-2012.5,-3141.25,-57.76,-21.28,-293.36
521439.1108,190.442,-77.958,1001.925,-4637.5,-7787.5,-918.75,-57.76,-27.36,-296.4
521439.1608,202.581,-80.764,1002.779,1662.5,-4637.5,840.0,-65.36,-34.96,-291.84
521439.2108,153.476,-49.898,1017.602,2616.25,437.5,1443.75,-82.08,-21.28,-300.96
521439.2608,138.226,-43.798,1025.837,1408.75,-3622.5,-1093.75,-66.88,-27.36,-287.28
521439.3109,147.681,-40.992,1010.77,280.0,-6746.25,-1785.0,-63.84,-22.8,-313.12
521439.3608,198.677,-37.088,997.594,-113.75,-5565.0,-2537.5,-54.72,-33.44,-293.36
521439.4108,199.348,-35.868,996.74,-2117.5,892.5,-2388.75,-66.88,-36.48,-311.6
521439.4608,164.761,-53.497,1011.136,-1198.75,1041.25,-761.25,-66.88,-36.48,-296.4
521439.5108,148.779,-45.933,1016.626,-1548.75,-1172.5,385.0,-60.8,-25.84,-300.96
521439.5608,139.08,-44.408,1019.615,-1487.5,-3202.5,673.75,-56.24,-24.32,-299.44
521439.6108,160.43,-39.04,1008.147,-2992.5,-4418.75,1146.25,-53.2,-41.04,-294.88
521439.6608,163.663,-49.532,1006.012,-3272.5,-5302.5,1776.25,-56.24,-28.88,-285.76
521439.7108,176.473,-53.741,1011.746,-1443.75,-4243.75,866.25,-59.28,-36.48,-300.96
521439.7608,150.609,-44.652,1008.696,-2852.5,-4436.25,-262.5,-63.84,-25.84,-304.0
521439.8108,151.463,-50.081,1017.846,-3491.25,-7271.25,227.5,-69.92,-30.4,-305.52
521439.8608,173.484,-56.73,1008.94,-2721.25,-6492.5,2257.5,-63.84,-24.32,-300.96
521439.9108,173.057,-55.083,1006.012,-2493.75,-5381.25,2782.5,-56.24,-34.96,-305.52
521439.9608,160.308,-58.133,1011.258,-2975.0,-5985.0,2546.25,-62.32,-41.04,-300.96
521440.0108,180.255,-64.05,1008.086,-2773.75,-7700.0,2065.0,-66.88,-28.88,-299.44
521440.0608,177.632,-61.793,1011.319,-3552.5,-8461.25,2056.25,-62.32,-25.84,-305.52
521440.1108,177.022,-70.211,1006.866,-1190.0,-6868.75,1163.75,-62.32,-25.84,-304.0
521440.1608,188.307,-65.392,1003.877,-700.0,-7437.5,-52.5,-62.32,-30.4,-294.88
521440.2108,184.952,-55.693,1005.89,-971.25,-6562.5,-1478.75,-69.92,-30.4,-302.48
521440.2608,183.854,-60.634,1002.047,-1085.0,-5678.75,-1041.25,-59.28,-30.4,-285.76
521440.3108,184.22,-57.828,1006.073,-192.5,-5853.75,1023.75,-66.88,-31.92,-294.88
521440.3608,181.231,-55.937,1005.768,367.5,-5853.75,2161.25,-57.76,-28.88,-297.92
521440.4108,181.292,-54.473,1005.829,-805.0,-6186.25,1023.75,-50.16,-25.84,-290.32
521440.4608,181.414,-49.593,1010.526,-2178.75,-7700.0,-280.0,-95.76,-25.84,-290.32
521440.5108,181.17,-57.706,1009.184,-3552.5,-8601.25,586.25,-86.64,-39.52,-296.4
521440.5608,191.54,-55.754,1004.792,-1146.25,-8111.25,2458.75,-68.4,-18.24,-305.52
521440.6108,182.573,-48.373,1010.892,-2730.0,-9240.0,3176.25,-69.92,-18.24,-302.48
521440.6609,188.856,-64.111,1005.219,-3473.75,-10797.5,2887.5,-71.44,-22.8,-302.48
521440.7108,197.213,-66.124,1008.94,-3500.0,-11077.5,3290.0,-76.0,-27.36,-275.12
521440.7608,207.217,-64.965,1002.657,-2861.25,-10578.75,3333.75,-77.52,-24.32,-279.68
521440.8108,214.964,-77.409,1004.67,-2887.5,-11672.5,2625.0,-74.48,-25.84,-287.28
521440.8608,227.408,-73.993,999.912,-2196.25,-12110.0,1776.25,-74.48,-21.28,-287.28
521440.9108,231.678,-72.468,997.167,-1933.75,-11375.0,551.25,-54.72,-27.36,-288.8
521440.9608,244.0,-72.224,995.154,-1373.75,-11086.25,-323.75,-68.4,-25.84,-264.48
521441.0108,252.174,-57.767,994.971,-953.75,-10036.25,-1128.75,-101.84,-28.88,-281.2
521441.0608,248.514,-65.941,991.128,-2651.25,-9117.5,-393.75,-82.08,-15.2,-282.72
521441.1108,250.771,-70.211,995.276,-1636.25,-8872.5,551.25,-94.24,-33.44,-287.28
521441.1608,251.869,-65.148,994.544,-2345.0,-9047.5,236.25,-83.6,-24.32,-272.08
521441.2108,253.516,-67.405,993.751,-3045.0,-9406.25,393.75,-72.96,-39.52,-288.8
521441.2608,257.969,-70.089,993.751,-2948.75,-10386.25,437.5,-95.76,-27.36,-275.12
521441.3108,265.411,-84.668,981.734,-2773.75,-12538.75,393.75,-106.4,-34.96,-275.12
521441.3608,291.702,-83.448,986.431,-455.0,-11173.75,-122.5,-107.92,-9.12,-269.04
521441.4108,287.188,-70.638,979.172,-1706.25,-9117.5,-1085.0,-80.56,-25.84,-269.04
521441.4608,294.752,-64.904,984.418,-1645.0,-8303.75,-1601.25,-89.68,-19.76,-261.44
521441.5108,283.406,-63.074,983.32,-3027.5,-8382.5,175.0,-97.28,-19.76,-272.08
521441.5608,289.75,-67.405,979.599,-2047.5,-7516.25,2423.75,-107.92,-27.36,-267.52
521441.6108,287.92,-73.261,982.039,-2651.25,-9196.25,2922.5,-95.76,-18.24,-266.0
521441.6608,303.109,-90.524,988.444,-2922.5,-8820.0,4515.0,-89.68,-19.76,-275.12
521441.7108,305.0,-91.439,973.377,-1618.75,-10447.5,2870.0,-95.76,-31.92,-262.96
521441.7608,321.836,-81.618,977.159,-612.5,-9738.75,490.0,-104.88,-21.28,-261.44
521441.8108,317.383,-78.263,977.098,-1925.0,-6212.5,-1207.5,-103.36,-27.36,-264.48
521441.8608,309.392,-74.42,976.061,-1233.75,-5740.0,-1548.75,-100.32,-22.8,-253.84
521441.9108,306.22,-73.993,980.819,-2905.0,-5687.5,113.75,-101.84,-21.28,-270.56
521441.9608,306.83,-76.006,980.758,-1417.5,-5941.25,472.5,-94.24,-22.8,-264.48
521442.0108,313.113,-75.457,973.011,-2878.75,-7463.75,1382.5,-109.44,-22.8,-256.88
521442.0608,322.934,-73.444,968.924,-1522.5,-5110.0,315.0,-97.28,-28.88,-281.2
521442.1109,332.877,-79.605,972.767,-3675.0,-4830.0,26.25,-103.36,-25.84,-266.0
521442.1608,327.021,-94.367,976.305,-1198.75,-3990.0,1067.5,-95.76,-15.2,-252.32
521442.2108,317.505,-79.544,973.194,-866.25,-3395.0,1671.25,-117.04,-19.76,-261.44
521442.2608,318.542,-82.472,976.488,-2878.75,-4340.0,1093.75,-118.56,-24.32,-246.24
521442.3108,319.335,-81.862,977.037,-525.0,-3010.0,218.75,-104.88,-31.92,-266.0
521442.3608,312.015,-75.64,972.279,-2143.75,-2607.5,35.0,-112.48,-7.6,-255.36
521442.4108,319.823,-84.668,983.503,-708.75,-2467.5,0.0,-83.6,-10.64,-259.92
521442.4608,302.377,-86.925,977.22,-1881.25,-2397.5,813.75,-112.48,3.04,-261.44
521442.5108,303.536,-85.4,971.669,-1006.25,-5512.5,-306.25,-112.48,-28.88,-252.32
521442.5608,328.973,-78.019,973.377,-612.5,-2607.5,-2432.5,-95.76,-16.72,-269.04
521442.6108,303.719,-70.15,981.734,280.0,-192.5,-2231.25,-95.76,-33.44,-261.44
521442.6608,294.264,-61.427,997.228,-402.5,-1872.5,96.25,-95.76,-21.28,-279.68
521442.7108,279.807,-70.821,968.497,6352.5,-7288.75,-673.75,-100.32,-13.68,-264.48
521442.7608,326.35,-76.616,984.845,-7463.75,-4173.75,936.25,-104.88,-28.88,-258.4
521442.8108,292.312,-107.97,976.915,2345.0,-3185.0,-2642.5,-106.4,-24.32,-264.48
521442.8608,306.769,-47.885,969.046,-4427.5,-5118.75,-4208.75,-112.48,-22.8,-272.08
521442.9108,321.226,-76.433,974.292,-3543.75,-4208.75,-6798.75,-101.84,-9.12,-266.0
521442.9608,321.592,-73.688,985.821,-2511.25,-2003.75,-3885.0,-100.32,-19.76,-279.68
521443.0108,306.952,-66.612,979.355,-402.5,2765.0,1146.25,-95.76,-34.96,-266.0
521443.0608,283.467,-60.573,985.699,-1592.5,2966.25,2213.75,-110.96,-33.44,-279.68
521443.1108,277.855,-67.405,990.03,-3123.75,1312.5,1767.5,-95.76,-28.88,-267.52
521443.1608,277.672,-76.311,989.542,-3176.25,857.5,2100.0,-115.52,-21.28,-273.6
521443.2108,284.87,-72.59,979.965,-3115.0,638.75,2415.0,-100.32,-28.88,-281.2
521443.2608,279.502,-71.919,989.542,-3272.5,2537.5,1513.75,-95.76,-18.24,-281.2
521443.3108,260.348,-89.853,997.594,-3167.5,3508.75,1531.25,-95.76,-16.72,-272.08
521443.3608,248.941,-85.644,999.851,-175.0,1032.5,-35.0,-85.12,-16.72,-273.6
521443.4108,248.087,-75.396,994.849,-192.5,-665.0,-1400.0,-71.44,-24.32,-278.16
521443.461,251.625,-69.845,995.825,420.0,-857.5,-1260.0,-91.2,-19.76,-290.32
521443.5108,245.037,-63.074,997.472,-481.25,-385.0,166.25,-92.72,-27.36,-285.76
521443.5608,233.447,-67.71,1003.511,-525.0,-533.75,901.25,-83.6,-27.36,-284.24
521443.6108,224.114,-69.418,1003.145,227.5,-2047.5,857.5,-94.24,-42.56,-275.12
521443.6608,229.848,-57.157,999.912,-148.75,-3325.0,953.75,-86.64,-33.44,-290.32
521443.7108,226.127,-58.621,997.96,-1750.0,-5040.0,665.0,-80.56,-22.8,-288.8
521443.7608,245.281,-70.15,998.326,-2100.0,-6063.75,770.0,-85.12,-18.24,-272.08
521443.8108,254.797,-71.675,998.143,-17.5,-3920.0,201.25,-77.52,-25.84,-279.68
521443.8608,228.75,-55.693,997.045,-1111.25,-4331.25,-192.5,-95.76,-39.52,-272.08
521443.9108,232.898,-65.026,996.496,-1636.25,-5066.25,-490.0,-79.04,-28.88,-282.72
521443.9608,246.074,-58.194,995.947,-1820.0,-6483.75,148.75,-91.2,-33.44,-284.24
521444.0108,255.041,-52.277,989.603,-3150.0,-3517.5,43.75,-74.48,-24.32,-281.2
521444.0608,251.625,-59.414,998.57,-1767.5,-2590.0,-1321.25,-82.08,-24.32,-287.28
521444.1108,244.0,-85.522,997.594,-6177.5,-6361.25,4103.75,-86.64,-28.88,-269.04
521444.1608,242.841,-106.994,986.37,-4208.75,-4847.5,7358.75,-77.52,-16.72,-275.12
521444.2108,262.788,-112.667,988.2,131.25,-4725.0,4375.0,-89.68,-15.2,-267.52
521444.2608,264.984,-86.864,991.189,3281.25,-358.75,-1216.25,-82.08,-22.8,-284.24
521444.3108,246.379,-94.184,997.716,586.25,-1155.0,-245.0,-106.4,-10.64,-294.88
521444.3608,243.39,-43.005,999.607,7770.0,3421.25,-7665.0,-80.56,-19.76,-290.32
521444.4108,186.782,-86.437,1018.09,-5862.5,-5932.5,-1610.0,-66.88,-27.36,-273.6
521444.4608,236.253,-96.746,998.387,2660.0,-8907.5,2913.75,-71.44,-31.92,-266.0
521444.5108,262.3,-57.279,992.287,3403.75,-6527.5,4235.0,-77.52,-16.72,-278.16
521444.5608,266.692,-39.04,980.697,-1513.75,-3220.0,-708.75,-85.12,-34.96,-284.24
521444.6108,247.538,-59.353,989.359,-997.5,866.25,43.75,-74.48,-21.28,-299.44
521444.6608,214.354,-45.994,996.374,-2205.0,-1058.75,1557.5,-72.96,-31.92,-293.36
521444.7108,224.968,-61.183,996.374,-3736.25,-840.0,1015.0,-80.56,-28.88,-276.64
521444.7608,224.419,-66.124,1002.413,-2511.25,962.5,-892.5,-92.72,-22.8,-288.8
521444.8108,193.187,-67.222,1007.72,183.75,2607.5,-1382.5,-69.92,-21.28,-278.16
521444.8608,186.172,-53.131,1010.526,8.75,-420.0,-1225.0,-76.0,-39.52,-294.88
521444.9109,200.69,-41.785,1010.77,-656.25,-2152.5,-2983.75,-68.4,-41.04,-304.0
521444.9608,187.209,-49.471,1011.563,-735.0,-3333.75,-1330.0,-77.52,-27.36,-296.4
521445.0108,195.322,-47.336,1011.502,87.5,-4900.0,341.25,-85.12,-44.08,-293.36
521445.0608,216.916,-37.088,1001.62,-1006.25,-5241.25,367.5,-74.48,-27.36,-296.4
521445.1108,205.814,-37.393,994.178,-2038.75,-5171.25,297.5,-74.48,-33.44,-288.8
521445.1608,219.173,-53.802,1002.962,-1443.75,-2913.75,1321.25,-72.96,-42.56,-294.88
521445.2108,201.361,-43.31,1001.193,-2353.75,-3316.25,1890.0,-88.16,-36.48,-300.96
521445.2608,199.714,-53.985,1006.805,-3220.0,-3718.75,2703.75,-68.4,-27.36,-308.56
521445.3108,204.716,-57.767,1002.657,-1942.5,-4567.5,3570.0,-85.12,-25.84,-284.24
521445.3608,205.997,-53.375,1002.169,-3316.25,-5276.25,2870.0,-68.4,-21.28,-285.76
521445.4108,221.125,-76.311,1002.169,-3036.25,-3605.0,2817.5,-66.88,-34.96,-284.24
521445.4608,194.773,-59.231,1007.476,-918.75,-1522.5,2152.5,-77.52,-24.32,-307.04
521445.5108,179.767,-57.157,1005.829,-2546.25,-3307.5,1452.5,-66.88,-16.72,-288.8
521445.5608,192.394,-68.32,1006.012,-3080.0,-5048.75,2082.5,-59.28,-22.8,-302.48
521445.6108,190.564,-67.71,1004.243,-1968.75,-4917.5,3342.5,-62.32,-21.28,-287.28
521445.6608,194.041,-65.087,1004.182,-3141.25,-5783.75,2861.25,-59.28,-12.16,-273.6
521445.7108,207.766,-77.714,1004.67,-2353.75,-4348.75,700.0,-77.52,-13.68,-291.84
521445.7608,193.126,-74.359,1003.877,-1995.0,-4926.25,201.25,-56.24,-27.36,-296.4
521445.8108,202.154,-80.276,1006.378,-560.0,-5215.0,-962.5,-62.32,-25.84,-293.36
521445.8608,209.779,-61.244,1001.62,-105.0,-4803.75,-1715.0,-69.92,-27.36,-290.32
521445.9108,209.596,-52.46,1001.254,-708.75,-2992.5,-2555.0,-66.88,-31.92,-288.8
521445.9608,187.697,-60.39,1008.086,-463.75,-4480.0,-2712.5,-88.16,-21.28,-281.2
521446.0108,203.008,-43.798,1010.587,-70.0,-5267.5,-945.0,-59.28,-27.36,-291.84
521446.0608,196.298,-57.523,993.019,-1163.75,-6965.0,1741.25,-54.72,-38.0,-300.96
521446.1108,243.146,-38.43,997.594,1723.75,-3325.0,-236.25,-62.32,-48.64,-288.8
521446.1608,201.91,-57.523,1009.916,-4278.75,-892.5,-647.5,-77.52,-36.48,-293.36
521446.2108,204.838,-58.621,1015.04,2266.25,-5792.5,385.0,-66.88,-25.84,-287.28
521446.261,198.738,-58.316,1007.049,2327.5,-3193.75,2038.75,-57.76,-34.96,-290.32
521446.3108,204.289,-54.595,992.958,2432.5,-4672.5,3928.75,-72.96,-34.96,-290.32
521446.3608,195.688,-20.13,997.472,883.75,-3403.75,6002.5,-82.08,-30.4,-293.36
521446.4108,192.455,-30.561,990.396,-3727.5,-4506.25,6693.75,-80.56,-31.92,-304.0
521446.4608,157.807,-85.034,1019.188,-2992.5,87.5,4830.0,-69.92,-25.84,-288.8
521446.5108,174.826,-67.466,1005.585,-7603.75,-6422.5,595.0,-62.32,-24.32,-305.52
521446.5608,180.255,-91.927,1018.212,-5005.0,-6571.25,-5188.75,-62.32,-33.44,-296.4
521446.6108,209.23,-83.997,988.078,-4252.5,-11672.5,-1767.5,-83.6,-24.32,-304.0
521446.6608,268.766,-74.725,988.078,3062.5,-7035.0,-4296.25,-72.96,-6.08,-297.92
521446.7108,254.004,-53.07,987.773,78.75,-1732.5,-2940.0,-63.84,-44.08,-291.84
521446.7608,227.164,-32.635,1002.718,-761.25,1680.0,-5906.25,-62.32,-47.12,-299.44
521446.8108,198.189,-33.306,1001.925,-2712.5,2537.5,-6868.75,-82.08,-38.0,-307.04
521446.8608,178.486,-43.066,1010.709,-3377.5,-210.0,-2493.75,-68.4,-31.92,-302.48
521446.9108,170.251,-58.804,1012.783,-1505.0,-1146.25,3806.25,-69.92,-28.88,-287.28
521446.9608,177.205,-41.785,1007.598,1487.5,-3053.75,6720.0,-71.44,-24.32,-287.28
521447.0108,186.66,-43.188,1003.206,-2161.25,-3430.0,2345.0,-53.2,-36.48,-288.8
521447.0608,182.451,-62.708,1006.683,-1662.5,-3211.25,-577.5,-66.88,-39.52,-305.52
521447.1108,176.412,-35.014,1003.816,-166.25,-2135.0,-3368.75,-66.88,-33.44,-299.44
521447.1608,175.436,-38.918,1008.147,-3010.0,-3255.0,-2353.75,-65.36,-25.84,-302.48
521447.2108,175.314,-49.715,1008.635,-2572.5,-3473.75,516.25,-63.84,-15.2,-305.52
521447.2608,178.425,-54.168,1012.722,-1400.0,-2922.5,3998.75,-65.36,-33.44,-307.04
521447.3108,161.833,-49.044,1010.831,-1942.5,-4348.75,3692.5,-62.32,-36.48,-293.36
521447.3608,186.477,-61.061,1007.232,-2546.25,-5066.25,1881.25,-53.2,-38.0,-313.12
521447.4108,177.571,-61.549,1006.866,-1968.75,-2913.75,1583.75,-54.72,-36.48,-296.4
521447.4608,169.397,-62.098,1009.55,-988.75,-2948.75,1872.5,-65.36,-30.4,-290.32
521447.5108,171.166,-52.033,1013.942,-595.0,-2730.0,1198.75,-54.72,-31.92,-305.52
521447.5608,150.121,-44.164,1013.942,-1155.0,-3543.75,621.25,-57.76,-36.48,-313.12
521447.6108,166.347,-53.558,1009.062,-2327.5,-5258.75,1618.75,-62.32,-27.36,-304.0
521447.6608,173.057,-54.839,1011.075,-1688.75,-4488.75,2371.25,-51.68,-28.88,-305.52
521447.7109,163.968,-52.46,1008.452,-2275.0,-4786.25,1828.75,-54.72,-30.4,-307.04
521447.7608,172.813,-59.658,1009.428,-2353.75,-5162.5,1531.25,-57.76,-15.2,-305.52
521447.8108,172.508,-55.144,1008.879,-2502.5,-5958.75,1225.0,-53.2,-38.0,-294.88
521447.8609,178.974,-64.294,1004.609,-2520.0,-6247.5,1172.5,-53.2,-16.72,-299.44
521447.9108,191.784,-65.209,1006.744,323.75,-4007.5,446.25,-63.84,-30.4,-304.0
521447.9608,168.97,-55.693,1005.585,-350.0,-3281.25,280.0,-65.36,-28.88,-294.88
521448.0108,174.155,-53.314,1008.391,-1942.5,-5477.5,-665.0,-51.68,-18.24,-300.96
521448.0608,179.767,-58.377,1008.513,-1653.75,-4847.5,201.25,-65.36,-21.28,-293.36
521448.1108,172.996,-56.852,1005.89,-1146.25,-4147.5,1076.25,-71.44,-27.36,-285.76
521448.1608,175.68,-59.658,1010.648,-2555.0,-6046.25,1435.0,-59.28,-18.24,-285.76
521448.2108,183.244,-61.793,1010.221,-1470.0,-5092.5,997.5,-72.96,-16.72,-296.4
521448.2608,170.8,-63.745,1007.171,-953.75,-5451.25,542.5,-57.76,-22.8,-281.2
