TimeStamp,Code
2077.7529,sw_6
2078.9367,sw_9
2082.9729,sw_14
2088.9987,sw_51
2092.9985,sw_9
2097.0366,sw_14
2103.0687,sw_53
2107.0867,sw_9
2111.0852,sw_14
2117.1355,sw_52
2121.15,sw_9
2121.3506,sw_6
