TimeStamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7
2077.8749,-371893.5,-370797.3,-379531.95,-379564.86,-375314.47,-373167.42,-368705.41
2077.8789,-374565.5,-381278.51,-373565.15,-377384.9,-374499.17,-371865.17,-350354.33
2077.8829,-372200.39,-375427.67,-372877.5,-376271.82,-371470.97,-370984.79,-361056.7
2077.8869,-368608.85,-362656.83,-378056.76,-377810.62,-370500.04,-371712.16,-383449.27
2077.8908,-369005.2,-361162.9,-381752.11,-379843.47,-372966.1,-373009.06,-385204.36
2077.8948,-371845.48,-370748.42,-379583.74,-379564.66,-375332.88,-373170.8,-368837.78
2077.8988,-374534.75,-381270.6,-373604.15,-377403.59,-374534.75,-371861.26,-350445.12
2077.9028,-372177.69,-375451.47,-372830.15,-376237.15,-371458.86,-370923.09,-360899.83
2077.9068,-368567.84,-362652.82,-377991.44,-377775.52,-370490.83,-371672.34,-383358.14
2077.9108,-368929.38,-361028.29,-381715.15,-379815.77,-372939.3,-372983.69,-385339.93
2077.9148,-371769.09,-370576.47,-379568.43,-379546.35,-375314.23,-373170.13,-369028.37
2077.9188,-374490.83,-381179.38,-373607.49,-377382.51,-374551.1,-371873.66,-350495.52
2077.9228,-372217.27,-375583.69,-372812.74,-376244.3,-371518.75,-370966.76,-360750.53
2077.9268,-368608.33,-362739.22,-377931.54,-377763.17,-370469.42,-371668.1,-383317.71
2077.9308,-368944.78,-361033.58,-381718.82,-379817.15,-372920.51,-372976.68,-385463.09
2077.9348,-371752.83,-370534.94,-379624.36,-379568.19,-375324.77,-373162.36,-369215.72
2077.9388,-374487.54,-381210.94,-373681.16,-377418.99,-374603.17,-371883.48,-350595.99
2077.9428,-372205.83,-375663.85,-372840.5,-376242.35,-371558.95,-370956.61,-360733.27
2077.9468,-368599.55,-362818.28,-377947.14,-377748.96,-370504.23,-371666.9,-383326.77
2077.9508,-368926.19,-361020.51,-381702.52,-379783.87,-372897.86,-372958.42,-385573.43
2077.9547,-371754.17,-370470.19,-379651.21,-379554.36,-375311.8,-373167.13,-369410.65
2077.9587,-374514.34,-381212.47,-373723.84,-377409.98,-374628.87,-371898.36,-350653.55
2077.9627,-372274.87,-375800.61,-372809.6,-376244.64,-371590.61,-370974.68,-360568.28
2077.9667,-368639.23,-362923.76,-377880.38,-377741.19,-370489.93,-371665.38,-383222.24
2077.9707,-368934.34,-361030.24,-381702.42,-379799.98,-372887.75,-372968.91,-385646.68
2077.9747,-371736.05,-370408.1,-379701.28,-379579.3,-375313.42,-373175.24,-369562.86
2077.9787,-374512.76,-381164.21,-373752.69,-377427.53,-374622.1,-371882.63,-350734.75
2077.9827,-372258.52,-375818.01,-372788.57,-376203.2,-371565.72,-370916.55,-360416.6
2077.9867,-368592.5,-362900.25,-377838.99,-377706.53,-370465.51,-371617.65,-383146.19
2077.9907,-368859.29,-360928.15,-381665.32,-379770.85,-372858.14,-372928.19,-385708.23
2077.9947,-371658.23,-370269.1,-379704.71,-379575.49,-375311.28,-373159.5,-369702.96
2077.9987,-374448.53,-381097.08,-373752.78,-377430.96,-374653.1,-371890.59,-350766.65
2078.0027,-372292.37,-375903.22,-372742.55,-376219.03,-371598.86,-370941.02,-360276.36
2078.0067,-368632.31,-362974.4,-377786.68,-377681.87,-370441.1,-371615.12,-383015.15
2078.0107,-368880.03,-360919.85,-381682.3,-379761.22,-372826.48,-372932.29,-385710.76
2078.0147,-371661.23,-370206.5,-379761.07,-379574.06,-375284.34,-373159.98,-369787.21
2078.0186,-374473.81,-381108.04,-373821.64,-377444.03,-374686.48,-371907.42,-350764.13
2078.0226,-372327.28,-376003.5,-372786.52,-376211.4,-371657.99,-370951.6,-360140.65
2078.0266,-368672.37,-363071.29,-377792.55,-377674.67,-370484.44,-371616.36,-382920.6
2078.0306,-368896.15,-360905.79,-381665.9,-379738.14,-372804.07,-372903.44,-385774.23
2078.0346,-371645.78,-370140.84,-379797.27,-379567.72,-375284.67,-373150.01,-369875.9
2078.0386,-374463.6,-381102.04,-373841.81,-377462.48,-374709.46,-371915.43,-350740.67
2078.0426,-372356.13,-376124.24,-372756.33,-376234.86,-371685.93,-370961.19,-359906.95
2078.0466,-368680.62,-363169.43,-377756.35,-377678.2,-370477.58,-371607.16,-382742.31
2078.0506,-368872.26,-360927.48,-381678.34,-379760.5,-372815.37,-372913.79,-385809.99
2078.0546,-371639.92,-370095.96,-379832.07,-379617.97,-375298.88,-373163.79,-370093.68
2078.0586,-374492.74,-381126.21,-373884.58,-377502.68,-374748.13,-371933.7,-350880.19
2078.0626,-372437.76,-376315.64,-372705.41,-376238.96,-371721.65,-370963.38,-359719.51
2078.0666,-368748.33,-363307.57,-377682.35,-377666.33,-370481.25,-371618.03,-382651.42
2078.0706,-368896.67,-360911.6,-381662.61,-379754.3,-372791.81,-372931.86,-385924.24
2078.0746,-371657.46,-370049.09,-379886.53,-379636.14,-375295.54,-373206.42,-370247.55
2078.0786,-374502.51,-381071.09,-373943.18,-377503.06,-374727.25,-371943.66,-350935.79
2078.0825,-372469.33,-376358.17,-372689.24,-376207.44,-371671.53,-370936.29,-359518.71
2078.0865,-368741.41,-363338.56,-377653.02,-377625.7,-370432.13,-371580.98,-382482.77
2078.0905,-368808.6,-360779.85,-381646.15,-379704.0,-372723.43,-372876.88,-386011.79
2078.0945,-371515.46,-369822.59,-379859.06,-379586.36,-375231.6,-373148.96,-370426.56
2078.0985,-374395.03,-380928.9,-373904.13,-377493.71,-374721.48,-371941.9,-351083.51
2078.1025,-372398.9,-376321.17,-372626.83,-376196.14,-371682.31,-370951.12,-359528.73
2078.1065,-368689.87,-363249.77,-377545.83,-377588.41,-370366.28,-371569.87,-382510.09
2078.1105,-368780.66,-360664.94,-381588.5,-379686.93,-372660.4,-372890.99,-386066.44
2078.1145,-371518.89,-369694.13,-379890.82,-379606.72,-375189.44,-373187.16,-370565.46
2078.1185,-374409.34,-380842.97,-373953.48,-377502.2,-374693.06,-371957.63,-351112.17
2078.1225,-372420.5,-376313.78,-372649.28,-376193.38,-371669.96,-370960.42,-359474.27
2078.1265,-368683.72,-363267.56,-377559.75,-377585.27,-370365.0,-371575.92,-382479.95
2078.1305,-368785.38,-360652.68,-381606.43,-379704.0,-372640.7,-372892.23,-386156.13
2078.1345,-371506.31,-369610.88,-379926.54,-379629.75,-375169.85,-373190.02,-370756.29
2078.1385,-374423.79,-380840.63,-374001.12,-377539.92,-374715.66,-371987.72,-351197.33
2078.1425,-372458.84,-376370.28,-372668.36,-376212.59,-371688.17,-370979.5,-359412.43
2078.1464,-368731.4,-363319.49,-377580.64,-377587.55,-370365.0,-371588.75,-382410.57
2078.1504,-368815.18,-360658.93,-381655.36,-379699.23,-372635.7,-372905.11,-386145.26
2078.1544,-371508.55,-369543.79,-379998.54,-379627.32,-375167.37,-373197.12,-370834.73
2078.1584,-374396.94,-380718.9,-374027.87,-377510.88,-374687.76,-371945.71,-351248.54
2078.1624,-372459.07,-376412.39,-372629.07,-376203.92,-371717.5,-370965.57,-359275.38
2078.1664,-368714.0,-363353.53,-377504.58,-377573.77,-370380.06,-371574.06,-382346.77
2078.1704,-368776.79,-360604.76,-381599.85,-379702.52,-372629.69,-372897.29,-386250.3
2078.1744,-371487.61,-369464.06,-380005.21,-379667.76,-375174.61,-373218.25,-371010.68
2078.1784,-374441.05,-380761.86,-374076.74,-377584.88,-374735.92,-372012.85,-351329.65
2078.1824,-372561.07,-376548.19,-372620.96,-376218.75,-371697.04,-370967.19,-359066.24
2078.1864,-368788.81,-363467.21,-377474.45,-377569.34,-370332.48,-371558.76,-382154.61
2078.1904,-368785.14,-360597.7,-381615.73,-379707.1,-372588.44,-372877.59,-386286.88
2078.1944,-371471.83,-369399.54,-380056.95,-379694.22,-375162.26,-373202.42,-371182.77
2078.1984,-374416.63,-380738.59,-374091.1,-377598.66,-374736.74,-371987.1,-351445.57
2078.2024,-372589.82,-376708.65,-372573.85,-376233.91,-371735.66,-370958.85,-358900.59
2078.2064,-368827.67,-363603.59,-377397.53,-377562.66,-370327.85,-371538.16,-381994.87
2078.2103,-368799.68,-360558.22,-381581.69,-379694.22,-372523.11,-372854.85,-386366.94
2078.2143,-371480.22,-369315.76,-380093.95,-379686.02,-375105.95,-373199.7,-371281.05
2078.2183,-374445.86,-380703.3,-374150.7,-377600.05,-374715.71,-371997.45,-351426.45
2078.2223,-372645.61,-376817.8,-372561.07,-376207.44,-371711.01,-370940.63,-358583.35
2078.2263,-368857.95,-363717.03,-377369.97,-377538.82,-370303.72,-371514.13,-381744.67
2078.2303,-368755.24,-360543.58,-381595.23,-379662.75,-372498.84,-372821.76,-386374.85
2078.2343,-371381.42,-369149.35,-380095.05,-379644.25,-375045.68,-373135.04,-371483.61
2078.2383,-374346.59,-380588.29,-374133.92,-377576.44,-374703.02,-371952.15,-351563.5
2078.2423,-372589.2,-376822.37,-372520.4,-376192.09,-371741.67,-370931.0,-358570.14
2078.2463,-368793.82,-363703.1,-377306.22,-377492.71,-370299.81,-371506.35,-381732.03
2078.2503,-368712.33,-360491.75,-381553.31,-379642.25,-372484.54,-372841.02,-386439.94
2078.2543,-371373.32,-369118.45,-380113.98,-379675.77,-375072.91,-373194.79,-371571.78
2078.2583,-374384.07,-380587.58,-374187.61,-377618.93,-374738.45,-372006.41,-351633.35
2078.2623,-372650.05,-376888.37,-372520.49,-376206.97,-371755.31,-370938.68,-358515.73
2078.2663,-368852.99,-363801.81,-377299.78,-377515.84,-370335.0,-371511.55,-381719.68
2078.2703,-368742.41,-360525.79,-381564.23,-379676.82,-372518.15,-372840.74,-386563.3
2078.2745,-371401.4,-369108.53,-380178.31,-379731.22,-375123.26,-373212.33,-371797.65
2078.2785,-374424.45,-380619.62,-374273.77,-377658.98,-374800.97,-372030.59,-351755.28
2078.2825,-372696.49,-376975.77,-372577.62,-376238.58,-371816.25,-370969.15,-358529.56
2078.2865,-368881.08,-363809.72,-377310.18,-377528.19,-370326.56,-371503.73,-381751.92
2078.2905,-368754.48,-360496.09,-381588.12,-379677.1,-372494.79,-372824.81,-386555.77
2078.2945,-371349.09,-368977.78,-380201.05,-379721.73,-375093.79,-373185.39,-371853.3
2078.2985,-374354.69,-380520.82,-374260.9,-377679.49,-374817.61,-372032.5,-351800.82
2078.3025,-372650.52,-376994.23,-372517.3,-376244.11,-371851.68,-370968.58,-358377.93
2078.3065,-368840.83,-363863.7,-377256.87,-377529.28,-370367.81,-371515.27,-381594.13
2078.3105,-368705.51,-360452.17,-381549.5,-379689.17,-372501.27,-372828.81,-386575.84
2078.3145,-371330.97,-368900.77,-380219.5,-379755.69,-375110.1,-373214.38,-371968.93
2078.3185,-374360.32,-380511.38,-374291.85,-377676.34,-374841.69,-372045.04,-351743.41
2078.3225,-372684.52,-377059.41,-372523.21,-376221.27,-371870.9,-370970.01,-358153.24
2078.3265,-368858.95,-363907.81,-377241.32,-377491.04,-370374.58,-371507.74,-381380.65
2078.3305,-368721.15,-360470.34,-381559.04,-379669.66,-372525.59,-372846.22,-386468.08
2078.3345,-371322.91,-368857.86,-380249.93,-379752.25,-375128.89,-373234.6,-371995.35
2078.3382,-374378.77,-380473.23,-374329.37,-377701.61,-374858.61,-372062.44,-351805.3
2078.3422,-372749.18,-377192.73,-372530.5,-376224.18,-371905.42,-370979.83,-357915.87
2078.3462,-368896.81,-364019.72,-377214.33,-377458.38,-370363.42,-371495.39,-381139.85
2078.3502,-368669.51,-360417.84,-381537.15,-379618.55,-372470.09,-372811.22,-386439.8
2078.3542,-371267.74,-368771.45,-380274.15,-379748.63,-375116.58,-373236.03,-372097.06
2078.3582,-374315.31,-380435.75,-374337.62,-377686.97,-374880.26,-372075.17,-351836.06
2078.3622,-372715.47,-377204.32,-372460.74,-376199.86,-371915.67,-370975.97,-357888.07
2078.3662,-368876.69,-364040.32,-377144.43,-377450.42,-370379.44,-371497.25,-381184.43
2078.3702,-368700.74,-360467.05,-381524.85,-379656.55,-372514.67,-372843.83,-386544.75
2078.3742,-371299.02,-368754.38,-380312.01,-379783.63,-375143.29,-373250.62,-372258.18
2078.3782,-374376.1,-380450.39,-374405.09,-377745.82,-374926.09,-372102.59,-351947.78
2078.3822,-372783.47,-377288.34,-372509.33,-376248.36,-371961.88,-370999.71,-357848.11
2078.3862,-368933.24,-364090.58,-377182.15,-377492.71,-370402.38,-371510.5,-381175.75
2078.3902,-368751.19,-360451.41,-381560.7,-379691.12,-372496.03,-372833.01,-386572.84
2078.3942,-371341.75,-368714.33,-380401.7,-379846.86,-375159.83,-373267.08,-372340.49
2078.3982,-374406.48,-380425.78,-374470.71,-377787.83,-374946.93,-372107.6,-351960.08
2078.4021,-372825.62,-377327.92,-372520.82,-376278.4,-371997.4,-371009.16,-357738.01
2078.4061,-368970.3,-364106.51,-377202.7,-377510.54,-370430.28,-371520.13,-381102.89
2078.4101,-368780.56,-360452.22,-381585.12,-379722.12,-372525.69,-372853.23,-386519.48
2078.4141,-371350.19,-368597.03,-380420.06,-379878.18,-375134.37,-373260.97,-372421.83
2078.4181,-374447.1,-380373.0,-374518.87,-377850.77,-374952.46,-372124.72,-351969.09
2078.4221,-372905.92,-377439.35,-372520.3,-376320.26,-371997.26,-371006.96,-357436.03
2078.4261,-369016.6,-364207.12,-377153.54,-377509.97,-370389.6,-371488.57,-380757.9
2078.4301,-368774.65,-360418.79,-381577.16,-379724.17,-372478.2,-372833.15,-386437.75
2078.4341,-371338.6,-368545.05,-380461.79,-379911.37,-375135.7,-373279.57,-372449.39
2078.4381,-374429.32,-380321.74,-374532.6,-377864.55,-374946.5,-372126.43,-351974.39
2078.4421,-372939.92,-377532.96,-372468.47,-376317.88,-371992.01,-371000.43,-357202.81
2078.4461,-369061.9,-364364.86,-377089.35,-377517.41,-370396.94,-371502.59,-380514.24
2078.4501,-368776.75,-360435.72,-381572.86,-379720.69,-372459.41,-372839.35,-386447.67
2078.4541,-371314.43,-368463.89,-380500.74,-379907.7,-375107.62,-373284.72,-372564.5
2078.4581,-374425.31,-380281.83,-374591.11,-377874.9,-374951.55,-372148.8,-352027.22
2078.4621,-372999.81,-377696.89,-372436.62,-376309.01,-372014.47,-371007.58,-356866.16
2078.466,-369127.84,-364524.93,-377003.48,-377490.9,-370381.59,-371484.99,-380212.45
2078.47,-368776.22,-360439.34,-381571.05,-379708.14,-372462.36,-372846.79,-386513.47
2078.474,-371311.57,-368428.8,-380526.59,-379915.66,-375124.45,-373305.89,-372735.35
2078.478,-374426.31,-380256.51,-374597.16,-377877.71,-374962.47,-372166.15,-352179.43
2078.482,-373055.45,-377824.97,-372410.63,-376288.41,-372023.91,-371002.67,-356691.83
2078.486,-369136.09,-364644.28,-376955.84,-377427.24,-370374.82,-371447.37,-379912.71
2078.49,-368705.65,-360346.69,-381558.99,-379672.38,-372435.42,-372814.08,-386589.62
2078.494,-371222.11,-368262.95,-380550.72,-379899.26,-375094.84,-373276.28,-372945.21
2078.498,-374347.54,-380140.21,-374615.05,-377869.22,-374939.53,-372147.41,-352390.14
2078.502,-373004.91,-377812.19,-372343.73,-376275.82,-371987.91,-370984.55,-356788.25
2078.506,-369125.03,-364749.57,-376981.4,-377454.95,-370482.97,-371492.48,-379950.57
2078.51,-368704.79,-360683.29,-381982.09,-379748.96,-373047.11,-372979.54,-386171.91
2078.514,-371239.09,-368579.96,-381065.75,-379999.16,-375779.63,-373468.59,-372525.26
2078.518,-374377.06,-380057.81,-374600.84,-377873.42,-374897.48,-372145.6,-352584.59
2078.522,-373029.8,-377404.59,-371760.36,-376183.17,-371181.82,-370799.49,-357620.62
2078.526,-369105.72,-364454.03,-376607.18,-377375.12,-369944.09,-371361.78,-380505.65
2078.5299,-368693.92,-360769.27,-382191.04,-379771.56,-373290.01,-373038.15,-385986.8
2078.5339,-371217.1,-368580.19,-381224.15,-380027.91,-375926.92,-373492.91,-372529.88
2078.5379,-374322.65,-379542.35,-373930.64,-377780.1,-373927.07,-371885.63,-353668.02
2078.5419,-372938.96,-376745.51,-370737.69,-376005.89,-369821.07,-370413.16,-358966.82
2078.5459,-368998.05,-364262.05,-376207.63,-377284.81,-369498.63,-371223.3,-380995.7
2078.5499,-368561.5,-360902.16,-382355.93,-379759.5,-373618.69,-373100.99,-385792.11
2078.5539,-371096.18,-368616.1,-381337.26,-380042.03,-376159.81,-373563.67,-372531.46
2078.5579,-374248.12,-379399.77,-373705.91,-377761.27,-373686.31,-371862.88,-354110.57
2078.5619,-372954.22,-376764.72,-370414.73,-375965.93,-369495.63,-370375.34,-359250.16
2078.5659,-369024.89,-364254.42,-375818.39,-377199.93,-369064.95,-371119.64,-381306.17
2078.5699,-368562.89,-360578.77,-381796.26,-379656.65,-372842.79,-372906.68,-386649.65
2078.5739,-371066.95,-368530.17,-381284.81,-380007.74,-376027.58,-373523.61,-372868.53
2078.5779,-374255.89,-380353.88,-375161.22,-377964.83,-375650.02,-372336.43,-352404.25
2078.5819,-373048.73,-378135.01,-372182.41,-376222.46,-371997.59,-370959.9,-356617.11
2078.5859,-369124.84,-365030.62,-376655.81,-377326.49,-370313.97,-371408.08,-379847.57
2078.5899,-368590.02,-361083.74,-382457.49,-379739.43,-373793.27,-373140.19,-385778.0
2078.5938,-371098.85,-368617.34,-381501.43,-380037.83,-376303.53,-373598.38,-372783.56
2078.5978,-374263.19,-379424.66,-373871.23,-377760.88,-373826.41,-371899.51,-354322.33
2078.6018,-373020.07,-376969.53,-370342.35,-375901.31,-369484.99,-370342.35,-359059.23
2078.6058,-369047.54,-364404.2,-375583.07,-377092.31,-368911.41,-371043.82,-381145.33
2078.6098,-368485.11,-360620.83,-381825.16,-379606.63,-372937.29,-372931.38,-386717.08
2078.6138,-370963.9,-368320.13,-381235.74,-379973.41,-375898.17,-373509.26,-373377.27
2078.6178,-374150.94,-379271.74,-373815.1,-377753.59,-373715.11,-371879.72,-354668.52
2078.6218,-372994.66,-377022.41,-370274.16,-375902.32,-369439.74,-370330.14,-359097.95
2078.6258,-369072.91,-364886.23,-376003.36,-377163.26,-369547.13,-371210.71,-380523.15
2078.6298,-368492.98,-361278.77,-382663.44,-379712.96,-374102.21,-373207.18,-385774.23
2078.6338,-370984.88,-368612.05,-381625.98,-380046.27,-376429.41,-373642.82,-373164.27
2078.6378,-374170.73,-379122.73,-373514.17,-377728.22,-373307.8,-371789.93,-355300.42
2078.6418,-373038.29,-377004.1,-369984.53,-375876.57,-369097.47,-370260.14,-359528.87
2078.6458,-369109.53,-365118.45,-376084.37,-377163.74,-369734.62,-371245.67,-380390.21
2078.6498,-368508.43,-361553.09,-382928.37,-379753.11,-374512.19,-373318.48,-385569.67
2078.6538,-370981.12,-368667.41,-381708.76,-380071.07,-376538.89,-373684.74,-373315.62
2078.6577,-374164.91,-379040.52,-373409.65,-377736.99,-373143.24,-371771.05,-355726.24
2078.6617,-373066.95,-377087.83,-369872.14,-375868.65,-368996.95,-370241.26,-359657.38
2078.6657,-369114.63,-365322.01,-376066.73,-377159.5,-369816.3,-371270.75,-380347.58
2078.6697,-368462.08,-361627.72,-382951.07,-379726.41,-374602.17,-373315.9,-385625.69
2078.6737,-370907.02,-368599.89,-381720.06,-380042.46,-376560.69,-373666.28,-373541.35
2078.6777,-374087.09,-378962.42,-373368.45,-377719.97,-373124.93,-371756.65,-355970.33
2078.6817,-373016.74,-377122.59,-369762.75,-375843.0,-368970.1,-370222.14,-359699.58
2078.6857,-369062.13,-365384.19,-375973.94,-377118.06,-369825.03,-371252.2,-380282.26
2078.6897,-368411.35,-361665.53,-382944.34,-379724.88,-374672.98,-373346.33,-385696.08
2078.6937,-370876.31,-368616.96,-381746.05,-380073.21,-376628.06,-373710.01,-373711.92
2078.6977,-374087.19,-378934.48,-373364.54,-377738.04,-373109.0,-371766.8,-356230.25
2078.7017,-373020.93,-377135.99,-369739.91,-375839.09,-368958.23,-370225.95,-359887.45
2078.7057,-369077.96,-365437.98,-376026.48,-377129.31,-369894.79,-371286.39,-380420.35
2078.7097,-368445.77,-361770.63,-383013.63,-379739.85,-374767.68,-373376.37,-385670.99
2078.7137,-370902.63,-368625.11,-381784.2,-380088.47,-376633.55,-373727.41,-373855.11
2078.7177,-374097.3,-378913.26,-373340.22,-377747.91,-373028.56,-371762.13,-356396.05
2078.7216,-373003.67,-377164.27,-369707.1,-375856.64,-368905.02,-370212.07,-359911.34
2078.7256,-369022.51,-365494.29,-376077.17,-377148.48,-369962.26,-371286.63,-380319.31
2078.7296,-368375.49,-361821.17,-383078.91,-379763.36,-374857.66,-373386.52,-385604.43
2078.7336,-370787.76,-368548.48,-381795.31,-380084.18,-376625.63,-373691.08,-373892.54
2078.7376,-373984.0,-378784.89,-373292.44,-377745.39,-372974.15,-371722.55,-356479.31
2078.7416,-372972.53,-377173.28,-369604.92,-375834.08,-368885.47,-370186.66,-359737.73
2078.7456,-369025.47,-365575.17,-375960.06,-377112.96,-369973.47,-371274.61,-380095.53
2078.7496,-368337.25,-361769.05,-383000.66,-379708.48,-374844.64,-373363.3,-385606.86
2078.7536,-370768.59,-368499.42,-381803.13,-380080.32,-376662.92,-373725.36,-374018.95
2078.7576,-373992.77,-378779.03,-373314.04,-377735.85,-372995.8,-371754.88,-356608.62
2078.7616,-373038.48,-377320.33,-369582.08,-375806.28,-368892.05,-370198.2,-359645.12
2078.7656,-369080.64,-365745.44,-375907.28,-377054.55,-369960.78,-371257.16,-379937.31
2078.7696,-368367.57,-361863.99,-383016.58,-379685.45,-374874.3,-373369.88,-385619.5
2078.7736,-370797.15,-368481.63,-381830.4,-380078.84,-376662.01,-373713.44,-374173.02
2078.7776,-374038.6,-378784.99,-373359.53,-377763.89,-373022.7,-371764.13,-356734.18
2078.7816,-373105.43,-377394.44,-369579.69,-375821.59,-368905.92,-370204.68,-359622.86
2078.7855,-369151.45,-365819.12,-375901.84,-377071.23,-369972.8,-371275.09,-379920.15
2078.7895,-368443.72,-361910.39,-383057.16,-379698.66,-374883.84,-373382.8,-385591.6
2078.7935,-370851.51,-368502.37,-381939.31,-380117.27,-376717.76,-373749.21,-374184.46
2078.7975,-374056.19,-378747.75,-373440.93,-377783.72,-373044.87,-371767.52,-356799.36
2078.8015,-373161.98,-377463.58,-369569.39,-375839.56,-368908.64,-370190.04,-359520.05
2078.8055,-369196.65,-365929.36,-375834.03,-377060.89,-369954.15,-371247.15,-379770.75
2078.8095,-368428.89,-361934.94,-382998.7,-379660.37,-374877.16,-373371.5,-385632.23
2078.8135,-370777.27,-368451.97,-381901.36,-380004.88,-376727.2,-373749.11,-374334.19
2078.8175,-373979.76,-378750.56,-373419.28,-377623.22,-373105.28,-371801.75,-356876.32
2078.8215,-373110.72,-377573.11,-369465.73,-375622.41,-368909.36,-370188.38,-359278.72
2078.8255,-369124.31,-365970.7,-375652.36,-376799.72,-369843.0,-371184.49,-379524.85
2078.8295,-368295.52,-361844.44,-382888.17,-379448.41,-374781.22,-373325.87,-385666.8
2078.8335,-370681.66,-368353.12,-381923.53,-379929.06,-376716.75,-373736.86,-374436.42
2078.8375,-373907.61,-378657.96,-373490.04,-377635.09,-373135.94,-371786.35,-356948.37
2078.8415,-373090.12,-377621.03,-369459.63,-375645.25,-368948.12,-370178.79,-359192.18
2078.8455,-369133.95,-366095.01,-375594.76,-376832.63,-369867.56,-371188.06,-379444.6
2078.8494,-368291.85,-361829.8,-382855.41,-379481.46,-374760.62,-373315.28,-385823.92
2078.8534,-370683.52,-368271.68,-381968.88,-379975.84,-376722.76,-373742.43,-374634.41
