TimeStamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7
1937.5131,-373086.59,-377139.28,-372950.22,-376186.8,-372395.85,-371223.54,-357978.58
1937.5171,-369307.37,-363483.47,-377480.03,-377769.42,-370219.47,-371682.64,-381935.69
1937.5211,-369306.7,-360187.57,-381526.13,-380050.04,-372071.98,-372903.92,-386755.51
1937.5251,-372127.67,-369285.06,-380272.77,-379941.7,-375206.23,-373231.03,-371232.51
1937.5291,-375266.69,-381229.3,-374584.34,-377613.68,-375538.44,-372008.89,-350575.25
1937.5331,-373436.88,-377279.18,-372944.21,-376213.79,-372421.36,-370960.42,-357857.75
1937.5371,-369429.92,-363620.61,-377469.58,-377767.51,-370227.67,-371581.22,-381858.3
1937.5411,-369183.92,-360252.95,-381571.05,-380060.05,-372083.71,-373021.55,-386852.6
1937.5451,-371811.2,-369207.47,-380342.39,-379957.29,-375178.57,-373502.11,-371502.4
1937.5491,-374891.37,-381217.95,-374666.31,-377638.81,-375546.64,-372393.32,-350719.49
1937.5531,-373123.07,-377431.87,-372939.58,-376211.45,-372429.03,-371322.2,-357643.5
1937.557,-369230.51,-363757.42,-377424.14,-377760.12,-370199.34,-371829.7,-381657.26
1937.561,-369119.74,-360218.66,-381550.98,-380051.32,-372009.18,-373082.87,-386876.82
1937.565,-371928.35,-369118.83,-380350.68,-379986.52,-375132.84,-373403.21,-371626.56
1937.569,-375179.43,-381146.71,-374637.98,-377665.37,-375506.97,-372121.9,-350789.45
1937.573,-373561.67,-377514.12,-372841.88,-376217.46,-372396.85,-370944.64,-357468.12
1937.577,-369637.1,-363843.39,-377299.16,-377727.74,-370151.85,-371447.23,-381490.47
1937.581,-369381.85,-360188.34,-381466.91,-380032.87,-371947.33,-372818.23,-386949.01
1937.585,-371989.77,-368991.47,-380357.64,-379982.8,-375070.09,-373309.13,-371838.38
1937.589,-375063.18,-381089.11,-374716.95,-377680.49,-375504.87,-372239.49,-350912.57
1937.593,-373298.93,-377629.94,-372870.35,-376202.87,-372422.69,-371210.91,-357257.12
1937.597,-369259.16,-363910.62,-377296.59,-377681.73,-370120.76,-371766.04,-381319.38
1937.601,-368929.29,-360106.94,-381491.52,-379983.28,-371900.27,-373126.12,-387026.69
1937.605,-371633.67,-368853.57,-380418.97,-379967.97,-375060.32,-373541.3,-372049.71
1937.609,-374906.35,-381003.62,-374748.23,-377678.92,-375540.64,-372312.88,-351045.03
1937.613,-373425.0,-377715.01,-372841.69,-376200.63,-372502.94,-371108.29,-357125.61
1937.617,-369562.86,-364030.5,-377219.34,-377672.34,-370202.63,-371515.65,-381158.35
1937.6209,-369332.98,-360110.23,-381433.25,-379993.58,-371924.06,-372792.57,-387090.87
1937.6249,-372025.96,-368767.97,-380434.08,-379996.68,-375067.09,-373227.64,-372227.76
1937.6289,-375197.41,-380984.92,-374794.1,-377711.67,-375583.41,-372113.37,-351094.57
1937.6329,-373541.11,-377806.09,-372816.08,-376170.44,-372517.01,-371007.58,-356827.49
1937.6369,-369456.67,-364111.18,-377172.28,-377632.19,-370196.2,-371578.98,-380933.19
1937.6409,-368995.19,-360047.76,-381450.08,-379955.15,-371904.51,-373000.33,-387152.24
1937.6449,-371571.39,-368620.3,-380500.46,-379998.3,-375064.18,-373536.54,-372461.94
1937.6489,-374772.5,-380857.99,-374866.77,-377717.59,-375590.32,-372420.69,-351288.31
1937.6529,-373278.76,-377907.18,-372854.56,-376186.22,-372590.82,-371287.44,-356780.24
1937.6569,-369340.85,-364203.59,-377176.38,-377621.03,-370232.39,-371713.4,-380887.08
1937.6609,-369058.75,-360069.84,-381453.61,-379962.78,-371916.48,-372989.17,-387200.97
1937.6649,-371791.98,-368558.98,-380528.69,-380016.47,-375066.66,-373382.42,-372582.15
1937.6689,-375119.16,-380857.99,-374894.47,-377753.35,-375630.47,-372192.24,-351303.24
1937.6729,-373683.83,-377971.5,-372798.06,-376192.09,-372589.11,-370990.37,-356623.5
1937.6769,-369690.94,-364273.69,-377104.52,-377606.72,-370212.74,-371450.04,-380746.12
1937.6809,-369256.64,-360065.88,-381423.47,-379943.23,-371878.67,-372819.66,-387171.08
1937.6848,-371807.81,-368486.07,-380585.53,-380032.78,-375045.87,-373379.08,-372696.25
1937.6888,-374971.72,-380824.33,-375001.67,-377769.85,-375641.39,-372342.44,-351371.04
1937.6928,-373449.75,-378114.7,-372869.58,-376190.52,-372647.47,-371259.11,-356404.59
1937.6968,-369387.29,-364348.5,-377120.16,-377580.31,-370228.43,-371745.25,-380592.92
1937.7008,-368993.04,-360014.39,-381437.73,-379929.92,-371848.87,-373071.33,-387248.04
1937.7048,-371653.17,-368360.85,-380601.31,-380031.44,-375013.59,-373517.65,-372884.89
1937.7088,-375038.24,-380759.76,-374990.13,-377789.07,-375646.45,-372322.17,-351456.16
1937.7128,-373744.1,-378201.72,-372780.89,-376183.17,-372653.29,-371057.03,-356182.67
1937.7168,-369780.01,-364468.28,-377014.54,-377534.63,-370198.15,-371407.79,-380306.58
1937.7208,-369313.71,-359979.2,-381354.43,-379880.9,-371781.58,-372704.17,-387209.89
1937.7248,-371886.97,-368216.89,-380571.98,-380023.38,-374947.16,-373228.93,-373057.98
1937.7288,-375096.94,-380651.09,-375008.72,-377786.78,-375626.8,-372193.19,-351607.22
1937.7328,-373661.18,-378335.52,-372770.69,-376177.98,-372691.25,-371119.69,-355986.4
1937.7368,-369514.46,-364645.72,-376972.77,-377519.51,-370227.57,-371638.77,-380148.41
1937.7408,-368925.09,-360026.55,-381389.14,-379884.91,-371794.65,-373050.26,-387364.48
1937.7448,-371486.85,-368176.69,-380658.86,-380042.74,-374956.03,-373576.4,-373292.01
1937.7487,-374847.03,-380627.01,-375089.59,-377815.96,-375648.16,-372443.48,-351738.35
1937.7527,-373649.59,-378426.64,-372762.39,-376169.01,-372697.02,-371184.92,-355830.43
1937.7567,-369670.15,-364751.57,-376905.82,-377488.8,-370219.56,-371532.29,-379923.68
1937.7607,-369121.5,-359949.92,-381325.72,-379825.54,-371729.7,-372781.27,-387316.8
1937.7647,-371719.93,-368027.68,-380674.12,-380048.61,-374935.62,-373292.73,-373415.71
1937.7687,-375066.61,-380542.9,-375130.65,-377857.87,-375682.73,-372197.82,-351825.47
1937.7727,-373807.95,-378519.1,-372760.05,-376203.39,-372767.87,-371023.56,-355662.2
1937.7767,-369674.54,-364795.3,-376893.04,-377504.87,-370239.44,-371481.56,-379848.62
1937.7807,-368979.45,-359979.91,-381376.41,-379886.34,-371768.66,-372937.1,-387391.71
1937.7847,-371431.49,-367968.94,-380778.88,-380102.54,-374944.78,-373571.73,-373595.43
1937.7887,-374730.58,-380506.75,-375246.76,-377891.92,-375704.14,-372539.8,-351944.01
1937.7927,-373535.96,-378583.19,-372781.56,-376198.34,-372784.99,-371309.04,-355531.21
1937.7967,-369541.31,-364874.02,-376865.72,-377494.09,-370251.41,-371652.7,-379728.03
1937.8007,-369010.97,-359924.93,-381307.41,-379864.59,-371708.06,-372905.25,-387457.61
1937.8047,-371636.05,-367841.24,-380725.38,-380098.58,-374884.51,-373384.33,-373808.43
1937.8087,-375060.65,-380424.5,-375200.27,-377897.74,-375680.78,-372243.5,-352112.05
1937.8126,-373967.98,-378662.82,-372719.19,-376206.54,-372783.75,-370969.53,-355471.7
1937.8166,-369905.71,-364947.17,-376817.7,-377485.13,-370215.03,-371341.65,-379666.9
1937.8206,-369189.59,-359922.21,-381303.83,-379885.34,-371658.32,-372741.31,-387544.96
1937.8246,-371577.69,-367743.54,-380771.4,-380146.26,-374825.81,-373398.87,-374013.99
1937.8286,-374841.78,-380339.48,-375260.16,-377957.29,-375635.86,-372422.88,-352292.29
1937.8326,-373686.79,-378756.9,-372707.27,-376226.76,-372770.93,-371242.04,-355328.41
1937.8366,-369625.9,-365042.87,-376732.78,-377450.46,-370169.06,-371584.89,-379498.86
1937.8406,-368961.76,-359841.49,-381237.65,-379804.51,-371561.48,-372854.61,-387588.07
1937.8446,-371504.73,-367595.76,-380740.93,-380093.76,-374757.62,-373396.68,-374174.83
1937.8486,-374923.85,-380227.8,-375252.15,-377919.62,-375617.41,-372304.82,-352389.09
1937.8526,-373920.58,-378788.33,-372633.6,-376182.65,-372748.37,-371014.16,-355166.81
1937.8566,-369867.32,-365139.58,-376612.76,-377398.2,-370135.49,-371336.79,-379286.0
1937.8606,-369114.4,-359842.2,-381193.06,-379805.85,-371541.02,-372709.65,-387695.69
1937.8646,-371547.12,-367513.18,-380785.13,-380126.62,-374734.73,-373354.81,-374417.97
1937.8686,-374887.89,-380197.0,-375331.45,-377986.0,-375634.24,-372388.69,-352586.98
1937.8726,-373860.21,-378960.94,-372657.25,-376232.29,-372796.96,-371177.15,-354989.71
1937.8765,-369786.88,-365321.25,-376603.93,-377431.34,-370158.76,-371520.18,-379076.38
1937.8805,-369015.79,-359832.14,-381213.81,-379820.2,-371505.59,-372838.92,-387758.35
1937.8845,-371488.85,-367436.55,-380842.78,-380154.56,-374718.57,-373439.79,-374573.37
1937.8885,-374874.02,-380110.5,-375400.3,-377989.81,-375630.47,-372385.83,-352678.87
1937.8925,-373884.67,-378972.19,-372676.37,-376189.09,-372812.55,-371099.37,-354799.03
1937.8965,-369772.1,-365328.5,-376570.79,-377368.88,-370172.07,-371425.05,-378886.03
1937.9005,-368939.68,-359737.87,-381187.82,-379777.57,-371512.03,-372783.28,-387802.55
1937.9045,-371385.0,-367213.25,-380841.44,-380119.75,-374689.15,-373401.59,-374814.94
1937.9085,-374793.38,-379964.11,-375419.71,-377981.33,-375666.57,-372415.21,-352866.17
1937.9125,-373894.21,-379048.2,-372639.08,-376183.27,-372887.94,-371158.5,-354681.87
1937.9165,-369823.69,-365444.51,-376517.63,-377338.65,-370212.79,-371466.35,-378708.36
1937.9205,-368968.34,-359752.17,-381156.39,-379736.66,-371497.48,-372788.57,-387757.2
1937.9245,-371405.17,-367182.25,-380877.73,-380118.7,-374698.49,-373410.94,-374852.75
1937.9285,-374809.5,-379919.81,-375466.34,-377987.29,-375674.44,-372396.32,-352903.55
1937.9325,-373949.29,-379145.48,-372642.18,-376183.17,-372905.97,-371126.17,-354520.94
1937.9365,-369850.63,-365579.65,-376494.07,-377320.14,-370218.99,-371431.44,-378536.6
1937.9404,-368954.18,-359788.27,-381162.88,-379723.69,-371488.04,-372777.7,-387810.8
1937.9444,-371372.93,-367129.8,-380931.57,-380117.7,-374686.24,-373427.82,-375033.8
1937.9484,-374787.09,-379903.7,-375523.95,-377996.59,-375701.28,-372448.06,-353020.71
1937.9524,-373961.11,-379266.26,-372612.57,-376158.57,-372939.58,-371165.61,-354317.23
1937.9564,-369866.75,-365661.66,-376410.72,-377274.94,-370194.67,-371444.98,-378360.17
1937.9604,-368927.57,-359768.39,-381108.57,-379689.17,-371442.93,-372786.28,-387807.03
1937.9644,-371332.26,-367027.76,-380925.32,-380108.26,-374640.8,-373419.33,-375145.05
1937.9684,-374745.37,-379760.36,-375546.21,-377981.52,-375663.04,-372392.65,-353123.09
1937.9724,-373994.78,-379267.31,-372601.12,-376166.63,-372946.78,-371098.42,-354235.93
1937.9764,-369928.74,-365721.17,-376365.23,-377280.14,-370205.26,-371353.72,-378224.61
1937.9804,-368971.06,-359679.12,-381079.29,-379705.81,-371394.73,-372681.09,-387932.35
1937.9844,-371337.03,-366861.34,-380940.91,-380146.98,-374593.78,-373357.29,-375412.65
1937.9884,-374751.99,-379707.81,-375619.65,-378053.66,-375693.03,-372429.18,-353328.84
1937.9924,-373990.15,-379397.06,-372628.97,-376183.84,-372982.4,-371169.75,-354088.59
1937.9964,-369849.2,-365885.35,-376368.42,-377264.02,-370229.53,-371483.08,-378028.87
1938.0004,-368789.96,-359739.01,-381114.58,-379681.58,-371408.98,-372859.95,-387943.31
1938.0043,-371155.07,-366830.39,-381022.69,-380158.66,-374611.23,-373547.93,-375601.72
1938.0083,-374661.39,-379648.73,-375686.55,-378075.84,-375711.01,-372549.29,-353557.58
1938.0123,-374091.05,-379526.85,-372607.47,-376196.38,-373042.15,-371172.52,-353981.35
1938.0163,-370101.11,-366033.31,-376255.99,-377232.98,-370250.46,-371313.43,-377811.67
1938.0203,-369103.43,-359724.76,-381024.98,-379646.25,-371379.13,-372582.48,-387954.33
1938.0243,-371409.03,-366672.99,-380982.87,-380104.4,-374554.54,-373231.07,-375680.21
1938.0283,-374752.85,-379464.05,-375690.7,-378028.39,-375694.56,-372317.02,-353583.14
1938.0323,-374033.97,-379458.14,-372578.14,-376144.31,-373038.91,-371069.67,-353781.69
1938.0363,-369849.34,-366029.26,-376241.3,-377180.67,-370258.61,-371396.68,-377632.62
1938.0403,-368651.48,-359649.41,-381053.68,-379606.77,-371380.85,-372825.67,-387983.51
1938.0443,-370901.72,-366575.14,-381058.26,-380128.62,-374591.68,-373605.73,-375883.72
1938.0483,-374352.07,-379451.42,-375769.28,-378067.78,-375773.57,-372699.73,-353733.3
1938.0523,-373870.61,-379598.85,-372606.04,-376164.0,-373134.28,-371333.74,-353670.35
1938.0563,-369932.55,-366120.19,-376183.27,-377167.6,-370287.99,-371413.8,-377471.06
1938.0603,-369001.19,-359639.21,-380957.46,-379598.95,-371349.81,-372591.64,-387909.89
1938.0643,-371438.4,-366504.28,-381003.95,-380151.94,-374568.27,-373200.75,-375881.48
1938.0682,-374944.06,-379394.62,-375766.47,-378117.37,-375771.66,-372235.49,-353747.65
1938.0722,-374366.66,-379684.83,-372601.17,-376189.47,-373145.24,-370930.67,-353479.62
1938.0762,-370144.65,-366225.72,-376194.24,-377185.34,-370297.52,-371219.49,-377373.93
1938.0802,-368867.25,-359695.72,-381012.06,-379627.27,-371346.8,-372664.31,-387966.01
1938.0842,-371025.56,-366422.7,-381106.37,-380204.01,-374518.39,-373512.41,-376199.39
1938.0882,-374368.66,-379304.17,-375878.33,-378168.15,-375732.04,-372725.44,-354073.38
1938.0922,-373822.3,-379774.57,-372649.9,-376240.87,-373161.6,-371493.77,-353494.92
1938.0962,-369759.32,-366316.27,-376186.99,-377216.57,-370284.36,-371663.9,-377302.74
1938.1002,-368742.94,-359662.15,-380994.6,-379658.22,-371293.3,-372870.59,-388035.77
1938.1042,-371183.15,-366292.71,-381084.2,-380215.12,-374457.5,-373406.88,-376254.41
1938.1082,-374798.72,-379113.58,-375830.79,-378185.46,-375696.94,-372332.47,-354122.2
1938.1122,-374451.78,-379666.9,-372504.14,-376224.18,-373113.01,-370867.77,-353323.69
1938.1162,-370381.11,-366325.04,-376025.05,-377166.89,-370263.43,-371016.26,-377036.33
1938.1202,-369087.31,-359566.78,-380882.5,-379590.18,-371251.68,-372394.46,-388041.4
1938.1242,-371180.1,-366159.44,-381091.21,-380206.34,-374455.26,-373297.35,-376497.98
1938.1282,-374442.81,-379089.78,-375928.11,-378190.71,-375742.19,-372604.13,-354306.45
1938.1321,-373880.96,-379875.51,-372585.53,-376214.55,-373188.49,-371437.31,-353148.74
1938.1361,-369691.8,-366516.06,-376048.42,-377124.93,-370263.95,-371699.33,-376830.1
1938.1401,-368413.44,-359620.18,-380929.37,-379558.08,-371230.12,-373043.2,-388072.44
1938.1441,-370709.65,-366084.29,-381114.34,-380160.95,-374405.43,-373687.26,-376581.62
1938.1481,-374351.36,-378994.22,-375917.1,-378174.16,-375728.46,-372660.97,-354376.55
1938.1521,-374233.1,-379925.15,-372478.0,-376189.8,-373196.93,-371113.63,-352904.22
1938.1561,-370357.13,-366652.1,-375871.04,-377082.73,-370284.46,-371083.69,-376465.46
1938.1601,-369159.79,-359581.8,-380766.39,-379507.54,-371193.98,-372278.35,-388019.23
1938.1641,-371376.51,-365998.84,-381064.94,-380178.07,-374406.48,-373055.36,-376745.13
1938.1681,-374712.94,-378943.11,-375970.36,-378203.48,-375768.42,-372319.22,-354550.45
1938.1721,-374228.57,-380070.02,-372527.93,-376200.67,-373269.41,-371151.83,-352793.78
1938.1761,-369955.3,-366855.62,-375900.03,-377062.22,-370333.29,-371468.54,-376253.98
1938.1801,-368454.36,-359659.95,-380860.18,-379503.06,-371223.21,-372927.76,-388071.2
1938.1841,-370612.28,-365973.18,-381183.48,-380193.47,-374414.44,-373760.94,-376929.38
1938.1881,-374165.96,-378892.75,-376073.64,-378240.92,-375773.86,-372869.35,-354756.64
1938.1921,-374081.08,-380178.78,-372538.71,-376225.37,-373302.08,-371378.8,-352665.51
1938.196,-370219.56,-366983.65,-375841.28,-377068.47,-370347.02,-371307.37,-376053.19
1938.2,-369028.47,-359675.74,-380802.63,-379502.63,-371199.99,-372433.52,-388036.25
1938.204,-371327.54,-365889.31,-381157.63,-380200.72,-374380.78,-373091.6,-377029.56
1938.208,-374781.22,-378770.68,-376057.15,-378221.27,-375760.7,-372205.78,-354821.01
1938.212,-374497.94,-380143.26,-372490.69,-376209.73,-373306.03,-370919.13,-352618.55
1938.216,-370266.34,-367006.3,-375783.35,-377031.66,-370347.26,-371170.18,-375979.42
1938.22,-368664.4,-359648.27,-380771.01,-379465.01,-371176.1,-372657.82,-388113.02
1938.224,-370676.9,-365787.55,-381210.28,-380201.1,-374359.46,-373614.78,-377268.07
1938.228,-374068.83,-378729.77,-376182.84,-378270.86,-375787.4,-372899.2,-355079.5
1938.232,-373925.06,-380281.35,-372569.7,-376221.7,-373341.8,-371533.39,-352513.59
1938.236,-369970.6,-367142.1,-375792.45,-377029.51,-370345.45,-371535.63,-375850.58
1938.24,-368701.98,-359651.56,-380749.08,-379464.39,-371122.98,-372671.51,-388157.46
1938.244,-371047.83,-365728.28,-381206.37,-380235.1,-374329.9,-373331.69,-377410.89
1938.248,-374686.1,-378639.89,-376183.6,-378315.26,-375781.39,-372382.73,-355219.84
1938.252,-374677.51,-380320.31,-372514.39,-376256.37,-373369.64,-370924.23,-352388.28
1938.256,-370614.62,-367232.18,-375706.77,-377021.74,-370363.71,-370991.46,-375615.74
1938.2599,-369031.43,-359646.22,-380727.19,-379453.13,-371125.93,-372380.11,-388117.41
1938.2639,-371001.34,-365595.81,-381273.51,-380230.52,-374299.38,-373353.05,-377543.16
1938.2679,-374289.75,-378548.1,-376310.01,-378326.65,-375800.46,-372744.65,-355354.4
1938.2719,-374081.85,-380405.85,-372597.93,-376232.86,-373402.02,-371475.36,-352222.01
1938.2759,-369957.44,-367341.51,-375738.38,-376954.93,-370369.76,-371558.76,-375344.37
1938.2799,-368462.23,-359628.15,-380735.73,-379401.4,-371106.29,-372827.43,-388079.16
1938.2839,-370707.75,-365512.51,-381287.57,-380226.18,-374300.72,-373571.77,-377650.26
1938.2879,-374367.81,-378431.79,-376311.68,-378337.81,-375793.45,-372637.27,-355477.66
1938.2919,-374537.94,-380456.54,-372537.75,-376256.46,-373420.28,-371101.28,-352077.96
1938.2959,-370617.96,-367512.32,-375630.57,-376979.63,-370399.85,-371043.63,-375081.2
1938.2999,-369099.42,-359693.62,-380671.5,-379417.04,-371096.7,-372296.14,-388023.28
1938.3039,-371139.76,-365470.93,-381286.76,-380238.44,-374269.63,-373180.29,-377740.05
1938.3079,-374496.46,-378390.07,-376377.87,-378362.65,-375811.0,-372534.03,-355588.72
1938.3119,-374373.91,-380519.96,-372569.56,-376255.27,-373461.72,-371282.34,-351932.57
1938.3159,-370217.42,-367572.59,-375632.66,-376961.99,-370400.14,-371431.92,-374938.1
1938.3199,-368526.55,-359657.9,-380692.15,-379387.61,-371068.76,-372796.63,-388067.58
1938.3238,-370597.55,-365363.5,-381347.03,-380232.95,-374245.21,-373668.81,-377923.72
1938.3278,-374156.71,-378284.36,-376464.6,-378373.48,-375805.66,-372862.81,-355787.13
1938.3318,-374353.74,-380592.15,-372579.48,-376264.24,-373476.84,-371360.92,-351874.73
1938.3358,-370459.65,-367698.43,-375558.28,-376943.01,-370398.85,-371246.53,-374777.6
1938.3398,-368944.83,-359643.22,-380617.57,-379369.4,-371004.34,-372403.67,-388117.26
1938.3438,-371025.75,-365208.24,-381296.87,-380216.21,-374156.38,-373186.16,-378087.61
1938.3478,-374489.16,-378125.9,-376422.35,-378387.93,-375772.33,-372466.66,-355969.33
1938.3518,-374544.62,-380574.13,-372509.71,-376263.23,-373471.97,-371118.64,-351804.49
1938.3558,-370428.32,-367742.87,-375484.7,-376922.75,-370398.99,-371219.25,-374656.2
1938.3598,-368647.81,-359613.18,-380572.27,-379343.17,-370997.52,-372593.59,-388150.79
1938.3638,-370616.72,-365151.45,-381329.34,-380247.83,-374171.97,-373553.65,-378264.57
1938.3678,-374064.44,-378047.32,-376488.64,-378415.82,-375770.85,-372850.75,-356171.94
1938.3718,-374260.09,-380680.61,-372557.26,-376290.84,-373513.84,-371441.93,-351741.02
1938.3758,-370318.93,-367896.17,-375472.88,-376921.22,-370412.35,-371359.39,-374478.05
1938.3798,-368728.59,-359677.41,-380554.53,-379350.71,-370979.73,-372536.56,-388145.45
1938.3838,-370861.86,-365114.26,-381333.83,-380263.66,-374145.08,-373322.91,-378392.6
1938.3877,-374426.5,-378030.87,-376537.42,-378455.54,-375796.7,-372554.63,-356293.77
1938.3917,-374666.59,-380744.93,-372560.88,-376313.06,-373522.04,-371117.45,-351648.56
1938.3957,-370616.34,-367998.88,-375449.18,-376929.76,-370413.92,-371116.35,-374308.87
1938.3997,-368782.61,-359650.85,-380536.32,-379329.63,-370930.48,-372409.53,-388091.56
1938.4037,-370684.86,-364954.04,-381352.28,-380257.03,-374080.56,-373358.34,-378492.59
1938.4077,-374087.66,-377837.04,-376561.11,-378466.08,-375768.9,-372725.1,-356434.82
1938.4117,-374321.6,-380752.04,-372525.59,-376313.35,-373562.29,-371354.34,-351502.03
1938.4157,-370327.04,-368037.46,-375358.01,-376892.56,-370422.6,-371295.45,-374121.28
1938.4197,-368630.07,-359621.28,-380467.79,-379320.09,-370909.35,-372509.05,-388137.24
1938.4237,-370684.95,-364900.63,-381340.17,-380279.49,-374072.17,-373362.92,-378656.62
1938.4277,-374228.09,-377803.7,-376607.89,-378497.26,-375782.73,-372634.93,-356602.38
1938.4317,-374551.25,-380852.36,-372531.89,-376307.48,-373583.55,-371190.16,-351386.4
1938.4357,-370552.49,-368204.11,-375329.06,-376874.3,-370444.34,-371146.2,-373925.92
1938.4397,-368737.79,-359684.61,-380461.93,-379302.17,-370903.77,-372426.55,-388139.1
1938.4437,-370694.44,-364838.69,-381367.44,-380293.18,-374041.17,-373372.55,-378859.52
1938.4477,-374153.9,-377730.61,-376670.83,-378525.3,-375788.3,-372742.03,-356814.0
1938.4516,-374515.82,-380945.82,-372564.65,-376348.16,-373630.14,-371346.23,-351310.68
1938.4556,-370555.73,-368356.56,-375323.91,-376892.13,-370467.09,-371269.08,-373709.44
1938.4596,-368725.77,-359707.68,-380459.74,-379311.13,-370877.83,-372488.11,-388093.52
1938.4636,-370671.98,-364750.67,-381424.9,-380328.03,-374015.61,-373388.05,-378936.62
1938.4676,-374177.12,-377626.65,-376757.91,-378594.49,-375783.11,-372726.1,-356961.1
1938.4716,-374569.79,-380969.76,-372585.91,-376383.21,-373627.9,-371290.35,-351234.72
1938.4756,-370580.62,-368450.88,-375282.52,-376890.75,-370467.04,-371219.73,-373537.78
1938.4796,-368699.69,-359706.78,-380420.25,-379307.41,-370858.76,-372476.81,-388132.0
1938.4836,-370638.94,-364676.57,-381424.76,-380336.9,-373996.97,-373426.77,-379148.0
1938.4876,-374131.68,-377512.07,-376782.32,-378591.44,-375767.8,-372770.21,-357179.06
1938.4916,-374606.84,-381014.25,-372556.54,-376372.62,-373635.34,-371319.15,-351111.41
1938.4956,-370669.65,-368525.07,-375165.13,-376858.47,-370418.64,-371188.73,-373296.78
1938.4996,-368777.7,-359685.89,-380347.25,-379280.9,-370781.37,-372413.06,-388078.12
1938.5036,-370700.69,-364556.64,-381414.17,-380328.51,-373903.41,-373332.21,-379231.16
1938.5076,-374184.84,-377403.83,-376819.27,-378607.7,-375723.74,-372698.45,-357301.04
1938.5116,-374660.25,-381058.79,-372552.49,-376373.29,-373632.24,-371265.98,-350998.16
1938.5155,-370695.92,-368645.66,-375151.06,-376829.72,-370441.05,-371179.24,-373088.98
1938.5195,-368727.35,-359648.13,-380340.14,-379233.21,-370740.51,-372427.17,-388142.06
1938.5235,-370595.98,-364440.53,-381439.06,-380306.58,-373860.98,-373404.88,-379431.63
1938.5275,-374020.19,-377229.21,-376870.72,-378573.94,-375687.17,-372786.28,-357486.86
1938.5315,-374521.16,-380988.64,-372572.99,-376341.82,-373633.38,-371365.78,-350937.27
1938.5355,-370587.68,-368654.49,-375103.85,-376794.72,-370436.76,-371251.25,-372943.02
1938.5395,-368650.96,-359612.94,-380286.45,-379198.98,-370725.15,-372450.21,-388110.06
1938.5435,-370579.24,-364303.58,-381399.53,-380285.12,-373832.13,-373348.95,-379541.97
1938.5475,-374120.57,-377100.23,-376860.38,-378605.46,-375692.27,-372694.25,-357721.9
1938.5515,-374743.51,-381061.6,-372536.47,-376374.0,-373675.1,-371229.69,-350934.74
1938.5555,-370835.78,-368792.01,-375048.25,-376793.81,-370458.93,-371079.01,-372842.79
1938.5595,-368817.37,-359686.42,-380243.92,-379190.78,-370715.71,-372309.01,-388106.54
1938.5635,-370636.03,-364298.91,-381455.66,-380314.44,-373838.23,-373326.97,-379683.78
1938.5675,-374032.49,-377089.59,-376974.68,-378642.32,-375735.66,-372795.72,-357840.77
1938.5715,-374584.24,-381159.59,-372591.44,-376389.02,-373710.15,-371414.99,-350844.19
1938.5755,-370597.36,-368924.85,-375072.24,-376781.6,-370488.16,-371321.91,-372690.82
1938.5794,-368575.14,-359758.37,-380280.64,-379201.08,-370735.78,-372565.31,-388109.54
1938.5834,-370472.9,-364278.84,-381521.18,-380344.15,-373841.85,-373514.12,-379833.03
1938.5874,-373996.4,-377001.62,-377041.81,-378669.4,-375733.99,-372849.22,-358035.56
1938.5914,-374726.15,-381175.99,-372575.66,-376391.03,-373736.76,-371302.22,-350688.36
1938.5954,-370904.82,-368987.37,-374960.94,-376781.32,-370497.89,-371059.18,-372403.14
1938.5994,-368909.74,-359680.74,-380161.24,-379186.63,-370692.34,-372196.34,-388021.09
1938.6034,-370757.05,-364130.06,-381457.57,-380360.46,-373808.05,-373169.9,-379874.61
1938.6074,-374172.11,-376860.95,-377058.84,-378721.85,-375741.19,-372630.26,-358148.33
1938.6114,-374798.15,-381262.3,-372620.67,-376455.3,-373798.7,-371269.37,-350565.81
1938.6154,-370782.75,-369210.67,-374986.55,-376796.62,-370545.48,-371200.22,-372092.67
1938.6194,-368559.5,-359775.4,-380231.38,-379198.55,-370698.54,-372511.86,-388017.89
1938.6234,-370304.49,-364051.53,-381544.49,-380369.95,-373761.32,-373546.74,-380119.23
1938.6274,-373783.35,-376774.64,-377165.12,-378764.63,-375738.19,-373009.11,-358424.32
1938.6314,-374647.71,-381344.27,-372628.21,-376483.2,-373816.58,-371503.92,-350479.17
1938.6354,-370916.03,-369380.57,-374892.57,-376787.71,-370551.06,-371207.0,-371804.85
1938.6394,-368885.23,-359819.03,-380112.69,-379153.44,-370660.78,-372276.54,-387909.79
1938.6433,-370774.03,-364035.7,-381482.74,-380349.3,-373746.92,-373171.71,-380123.61
1938.6473,-374270.25,-376692.24,-377155.4,-378735.02,-375716.68,-372563.69,-358497.14
1938.6513,-375022.17,-381353.04,-372614.9,-376439.76,-373812.62,-371126.65,-350398.68
1938.6553,-371027.18,-369460.44,-374851.84,-376710.46,-370550.1,-370993.04,-371588.56
1938.6593,-368699.31,-359826.13,-380107.16,-379103.99,-370662.4,-372321.27,-387931.01
1938.6633,-370345.4,-363945.62,-381542.82,-380329.94,-373745.82,-373440.6,-380328.32
1938.6673,-373729.56,-376616.81,-377253.2,-378755.71,-375768.9,-373004.1,-358741.33
1938.6713,-374569.27,-381447.12,-372663.4,-376453.02,-373891.88,-371588.13,-350363.77
