TimeStamp,Code
1917.9626,sw_6
1919.4517,sw_9
1923.5013,sw_14
1929.5418,sw_51
1933.5546,sw_9
1937.5612,sw_14
1943.6267,sw_51
1947.6459,sw_9
1951.6583,sw_14
1957.6867,sw_52
1961.7094,sw_9
1965.7213,sw_14
1971.7598,sw_51
1975.7761,sw_9
1979.7855,sw_14
1980.6478,sw_6
