TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
335797.1657,313.601,-92.72,979.904,-297.5,-3080.0,-1356.25,-89.68,-7.6,-262.96
335797.2157,329.217,-90.585,961.787,-4191.25,-4873.75,-1776.25,-118.56,-13.68,-262.96
335797.2657,339.038,-116.449,966.057,-3272.5,-4672.5,-455.0,-104.88,0.0,-276.64
335797.3157,351.97,-117.181,962.58,-1627.5,-6650.0,953.75,-107.92,-7.6,-256.88
335797.3657,359.961,-112.24,954.528,-1750.0,-2511.25,-385.0,-101.84,-15.2,-275.12
335797.4157,323.422,-112.301,973.316,-2940.0,-6457.5,-2546.25,-112.48,-15.2,-261.44
335797.4657,336.903,-104.249,962.519,-1032.5,-3456.25,-2345.0,-104.88,-6.08,-276.64
335797.5157,308.965,-100.04,971.791,-2467.5,-7367.5,-1443.75,-86.64,-15.2,-255.36
335797.5657,345.016,-105.652,959.652,-2143.75,-8312.5,1802.5,-98.8,7.6,-261.44
335797.6159,358.131,-105.957,953.796,-3640.0,-6405.0,2012.5,-121.6,-10.64,-267.52
335797.6657,363.621,-132.004,954.467,-3351.25,-6020.0,2730.0,-104.88,-16.72,-250.8
335797.7158,351.177,-111.508,956.297,-1006.25,-4821.25,1933.75,-112.48,-18.24,-275.12
335797.7657,355.752,-113.46,959.896,-1776.25,-1767.5,621.25,-107.92,-9.12,-264.48
335797.8158,331.535,-123.342,968.741,-3368.75,-2940.0,1286.25,-107.92,-7.6,-272.08
335797.8657,339.892,-133.163,965.508,-682.5,-5993.75,1750.0,-109.44,3.04,-258.4
335797.9157,342.698,-119.194,959.408,-1023.75,-5206.25,2108.75,-98.8,10.64,-264.48
335797.9657,348.249,-123.098,961.055,-1575.0,-6046.25,708.75,-92.72,6.08,-252.32
335798.0157,359.534,-119.865,955.931,-2213.75,-2957.5,-560.0,-107.92,-9.12,-264.48
335798.0657,326.899,-119.865,962.885,-2257.5,-3430.0,-201.25,-92.72,-12.16,-270.56
335798.1157,345.687,-124.013,967.582,-910.0,-3771.25,253.75,-126.16,6.08,-255.36
335798.1657,340.014,-118.279,965.508,-1575.0,-3806.25,507.5,-106.4,-10.64,-272.08
335798.2157,335.073,-118.767,959.957,-1408.75,-3745.0,1076.25,-107.92,-3.04,-270.56
335798.2658,338.794,-125.843,965.63,-1732.5,-4165.0,1076.25,-104.88,-7.6,-258.4
335798.3157,327.875,-128.527,968.436,-350.0,-4060.0,770.0,-100.32,1.52,-273.6
335798.3657,339.465,-104.737,961.97,-1575.0,-4795.0,-52.5,-110.96,-18.24,-258.4
335798.4157,337.147,-111.569,961.055,-3456.25,-4235.0,402.5,-92.72,-9.12,-264.48
335798.4657,340.868,-131.394,962.458,-577.5,-1741.25,1653.75,-104.88,3.04,-272.08
335798.5157,326.899,-103.212,966.362,-2826.25,-3815.0,673.75,-91.2,3.04,-267.52
335798.5657,330.132,-126.941,965.935,-3351.25,-3158.75,455.0,-100.32,0.0,-250.8
335798.6157,312.198,-130.479,970.327,-726.25,-4812.5,2038.75,-98.8,-9.12,-262.96
335798.6657,327.997,-124.074,972.889,-568.75,-4751.25,2047.5,-109.44,-4.56,-259.92
335798.7157,325.74,-125.721,969.107,-2257.5,-4952.5,157.5,-92.72,7.6,-269.04
335798.7657,335.683,-116.876,964.898,-1295.0,-3246.25,-612.5,-91.2,0.0,-269.04
335798.8157,315.309,-121.573,968.924,-1741.25,-3176.25,-288.75,-100.32,0.0,-252.32
335798.8657,317.688,-123.525,971.547,-1496.25,-5573.75,-35.0,-100.32,-6.08,-279.68
335798.9157,320.128,-119.194,966.545,-1496.25,-6370.0,-105.0,-104.88,-16.72,-266.0
335798.9657,329.339,-121.695,961.238,-2073.75,-7306.25,822.5,-86.64,3.04,-261.44
335799.0157,314.211,-130.418,979.599,-210.0,-8321.25,997.5,-100.32,-4.56,-262.96
335799.0657,346.358,-112.362,963.068,-332.5,-7140.0,1251.25,-98.8,10.64,-267.52
335799.1157,319.091,-116.754,965.935,-2563.75,-4856.25,1023.75,-109.44,7.6,-278.16
335799.1657,335.317,-116.022,963.007,-3045.0,-6256.25,446.25,-109.44,-15.2,-262.96
335799.2157,341.478,-122.061,962.702,-4690.0,-6510.0,840.0,-101.84,-13.68,-273.6
335799.2657,337.757,-125.477,959.286,-183.75,-2318.75,-236.25,-110.96,1.52,-262.96
335799.3157,326.35,-115.351,957.578,-2213.75,-4322.5,420.0,-98.8,4.56,-261.44
335799.3657,325.557,-132.187,970.327,-1767.5,-4917.5,1662.5,-97.28,-9.12,-278.16
335799.4158,329.888,-136.274,966.057,-1496.25,-5495.0,3001.25,-95.76,-7.6,-269.04
335799.4657,339.099,-126.514,958.676,-1085.0,-4882.5,1960.0,-107.92,1.52,-264.48
335799.5157,335.622,-132.919,965.996,-2231.25,-3115.0,682.5,-106.4,-12.16,-259.92
335799.5657,316.163,-131.455,970.327,-1907.5,-4375.0,26.25,-98.8,6.08,-270.56
335799.6157,345.382,-133.102,957.883,-1513.75,-6431.25,-166.25,-110.96,-12.16,-253.84
335799.6657,335.439,-128.283,966.728,-218.75,-3946.25,-122.5,-103.36,-6.08,-252.32
335799.7157,327.753,-117.364,963.434,-437.5,-3850.0,-673.75,-101.84,4.56,-259.92
335799.7657,331.657,-111.752,954.467,-2756.25,-4672.5,-813.75,-109.44,9.12,-281.2
335799.8157,335.622,-127.978,968.619,-2563.75,-2590.0,-297.5,-95.76,1.52,-273.6
335799.8657,311.344,-131.394,969.046,-1907.5,-3500.0,-376.25,-115.52,3.04,-261.44
335799.9157,322.568,-126.819,967.643,-2511.25,-5433.75,-2572.5,-107.92,-12.16,-270.56
335799.9657,332.084,-119.499,962.946,-2231.25,-4576.25,-3526.25,-112.48,-10.64,-262.96
335800.0157,332.084,-143.411,971.974,-1461.25,-4410.0,-472.5,-109.44,-3.04,-273.6
335800.0657,321.531,-109.495,962.397,437.5,-4042.5,813.75,-118.56,-3.04,-258.4
335800.1157,327.082,-110.593,969.473,-1478.75,-3797.5,542.5,-107.92,4.56,-270.56
335800.1659,316.59,-123.342,972.157,-2520.0,-3885.0,280.0,-117.04,-4.56,-276.64
335800.2157,310.551,-125.721,975.512,-1041.25,-4506.25,385.0,-97.28,-7.6,-258.4
335800.2658,322.873,-129.442,973.316,-2170.0,-6256.25,1697.5,-97.28,-4.56,-262.96
335800.3157,331.23,-129.93,963.434,-962.5,-6055.0,2345.0,-121.6,-7.6,-284.24
335800.3658,323.178,-131.211,970.388,-1058.75,-6212.5,3307.5,-95.76,-3.04,-279.68
335800.4157,332.45,-122.305,961.36,-385.0,-5941.25,2178.75,-92.72,-7.6,-264.48
335800.4657,326.594,-120.597,966.789,-376.25,-5433.75,113.75,-106.4,-6.08,-269.04
335800.5157,326.045,-109.007,964.898,-1531.25,-4891.25,-332.5,-91.2,6.08,-273.6
335800.5658,319.823,-117.73,971.303,-1925.0,-4532.5,78.75,-112.48,-12.16,-255.36
335800.6157,314.638,-118.645,970.51,-1811.25,-4821.25,455.0,-92.72,-9.12,-267.52
335800.6657,324.825,-118.767,968.619,-953.75,-6098.75,1277.5,-103.36,7.6,-262.96
335800.7157,345.26,-126.026,958.859,-1233.75,-6483.75,2196.25,-107.92,-3.04,-264.48
335800.7657,346.541,-143.411,962.519,726.25,-6203.75,5075.0,-94.24,6.08,-262.96
335800.8157,340.746,-121.329,960.445,2651.25,-6746.25,5923.75,-98.8,-12.16,-264.48
335800.8657,338.123,-111.325,957.029,-1163.75,-7682.5,4891.25,-91.2,-6.08,-255.36
335800.9157,337.818,-148.779,959.957,-2152.5,-4567.5,3815.0,-118.56,-6.08,-261.44
335800.9657,333.243,-131.76,967.704,-910.0,-2021.25,-288.75,-85.12,1.52,-278.16
335801.0157,294.508,-131.821,976.244,-3543.75,-1968.75,-568.75,-107.92,3.04,-269.04
335801.0657,309.026,-128.222,966.24,1190.0,-7717.5,1006.25,-106.4,-3.04,-261.44
335801.1157,331.169,-133.346,964.715,1513.75,-6842.5,2782.5,-101.84,3.04,-256.88
335801.1657,349.408,-95.465,961.665,3710.0,-8312.5,-148.75,-117.04,-16.72,-269.04
335801.2157,347.029,-116.388,971.12,498.75,-5932.5,-1207.5,-94.24,-6.08,-255.36
335801.2657,327.143,-119.621,977.525,4847.5,-11768.75,1566.25,-106.4,-3.04,-267.52
335801.3157,361.303,-74.542,970.571,2170.0,-8321.25,980.0,-106.4,0.0,-258.4
335801.3657,336.11,-68.747,951.051,-8592.5,-13632.5,-6816.25,-107.92,-7.6,-258.4
335801.4157,365.512,-109.678,943.304,-9563.75,-10981.25,-7848.75,-115.52,-12.16,-250.8
335801.4657,376.98,-130.601,942.877,-7463.75,-3701.25,-4856.25,-101.84,-3.04,-243.2
335801.5157,352.092,-148.779,939.034,-5040.0,-5775.0,472.5,-114.0,-3.04,-264.48
335801.5657,375.943,-166.042,969.351,2292.5,-2581.25,5573.75,-114.0,4.56,-264.48
335801.6157,356.423,-96.868,953.308,1163.75,1373.75,-2651.25,-100.32,7.6,-264.48
335801.6657,333.914,-80.703,974.353,-6133.75,140.0,-10053.75,-97.28,0.0,-253.84
335801.7157,339.099,-98.759,953.186,-6886.25,-3928.75,-5862.5,-95.76,-12.16,-264.48
335801.7657,362.584,-126.087,965.63,-2598.75,-4121.25,3745.0,-107.92,-10.64,-256.88
335801.8157,337.757,-117.73,957.883,1058.75,-4602.5,8968.75,-117.04,-4.56,-246.24
335801.8657,358.802,-124.135,948.733,201.25,-3316.25,8671.25,-100.32,-6.08,-252.32
335801.9157,340.868,-139.751,955.138,568.75,-2170.0,7253.75,-88.16,-6.08,-262.96
335801.9657,345.443,-131.028,964.776,2765.0,-3858.75,4121.25,-106.4,16.72,-270.56
335802.0157,338.977,-115.9,962.885,1172.5,-1601.25,1758.75,-101.84,-6.08,-256.88
335802.0657,323.178,-109.129,964.654,393.75,-2030.0,-2476.25,-101.84,-3.04,-267.52
335802.1157,312.381,-103.883,969.778,70.0,-70.0,-525.0,-101.84,-15.2,-261.44
335802.1657,302.682,-116.083,984.479,1820.0,-3438.75,2406.25,-101.84,6.08,-262.96
335802.2157,322.507,-84.729,962.397,2835.0,-5442.5,2065.0,-110.96,-7.6,-264.48
335802.2657,342.515,-80.215,955.382,-2441.25,-4445.0,-752.5,-97.28,-6.08,-275.12
335802.3157,343.369,-97.112,966.24,-3815.0,-3395.0,-1093.75,-109.44,-10.64,-270.56
335802.3657,314.272,-85.705,976.366,-4497.5,-3080.0,-813.75,-98.8,-6.08,-256.88
335802.4157,306.83,-101.626,978.44,-5958.75,-4663.75,1951.25,-86.64,-10.64,-255.36
335802.4657,316.102,-109.556,966.362,-2318.75,-7673.75,4987.5,-109.44,-10.64,-266.0
335802.5157,325.862,-111.813,976.366,-2677.5,-6317.5,4077.5,-103.36,-7.6,-256.88
335802.5657,321.287,-122.976,968.131,-4086.25,-7306.25,3745.0,-100.32,10.64,-276.64
335802.6157,333.548,-135.115,962.824,-603.75,-7481.25,2318.75,-104.88,7.6,-258.4
335802.6657,327.265,-129.869,967.399,-1058.75,-7043.75,953.75,-104.88,-12.16,-275.12
335802.7157,343.064,-115.412,960.14,-297.5,-7052.5,-1688.75,-94.24,-18.24,-258.4
335802.7657,348.676,-105.713,957.883,-393.75,-3473.75,-2852.5,-98.8,4.56,-256.88
335802.8159,326.533,-107.726,968.985,-1688.75,-2861.25,-2598.75,-98.8,-13.68,-278.16
335802.8657,322.263,-103.7,972.584,-1872.5,-5591.25,-1041.25,-88.16,-4.56,-253.84
335802.9158,331.84,-118.34,968.375,-1373.75,-6720.0,192.5,-91.2,0.0,-250.8
335802.9657,343.857,-100.833,956.846,-1076.25,-5871.25,-192.5,-112.48,0.0,-258.4
335803.0157,353.739,-126.514,959.347,-2948.75,-5547.5,822.5,-100.32,-3.04,-278.16
335803.0657,357.826,-131.333,962.519,-1155.0,-4978.75,1085.0,-114.0,12.16,-259.92
335803.1157,335.805,-106.994,960.872,-420.0,-4130.0,1006.25,-112.48,7.6,-267.52
335803.1657,339.831,-105.896,964.41,-1951.25,-4165.0,122.5,-118.56,-3.04,-256.88
335803.2157,326.777,-115.595,965.508,-2266.25,-5153.75,1452.5,-106.4,-9.12,-259.92
335803.2657,333.853,-114.741,965.386,-910.0,-4655.0,3036.25,-101.84,-4.56,-269.04
335803.3157,332.572,-116.449,961.97,-2415.0,-5617.5,2572.5,-109.44,-6.08,-267.52
335803.3657,343.003,-122.793,960.384,-1776.25,-3386.25,1382.5,-103.36,-3.04,-256.88
335803.4157,328.058,-120.963,964.776,-1890.0,-3928.75,-708.75,-83.6,0.0,-258.4
335803.4657,332.938,-119.194,967.338,-1680.0,-4366.25,-2161.25,-109.44,4.56,-270.56
335803.5157,337.086,-115.595,967.155,-1146.25,-3893.75,-2572.5,-103.36,7.6,-279.68
335803.5657,327.997,-99.491,966.24,-1111.25,-4480.0,-1872.5,-110.96,-12.16,-247.76
335803.6157,333.67,-102.419,962.397,-2406.25,-4567.5,-1627.5,-100.32,-15.2,-255.36
335803.6657,328.729,-108.336,969.473,-1706.25,-3211.25,-437.5,-106.4,1.52,-266.0
335803.7157,313.784,-105.957,970.693,-1347.5,-4655.0,621.25,-97.28,-10.64,-276.64
335803.7658,332.206,-105.469,968.314,-2625.0,-5145.0,490.0,-101.84,-18.24,-276.64
335803.8157,344.223,-132.614,966.85,-3237.5,-5460.0,1356.25,-110.96,-13.68,-269.04
335803.8657,334.402,-135.908,964.715,2415.0,-3132.5,1907.5,-104.88,-4.56,-256.88
335803.9157,344.894,-96.38,973.194,5538.75,-5845.0,4261.25,-82.08,0.0,-266.0
335803.9657,351.299,-97.722,967.643,533.75,-7533.75,-988.75,-104.88,-10.64,-279.68
335804.0157,353.678,-103.273,934.276,-603.75,-6965.0,-2607.5,-92.72,-16.72,-267.52
335804.0657,350.018,-92.293,944.463,463.75,-3237.5,5565.0,-106.4,-9.12,-255.36
335804.1157,339.221,-96.624,965.569,-131.25,428.75,8041.25,-121.6,-9.12,-267.52
335804.1657,297.619,-74.969,973.316,-4620.0,3850.0,-3018.75,-95.76,7.6,-273.6
335804.2157,278.953,-97.783,968.497,-12600.0,-3010.0,-6807.5,-98.8,-12.16,-261.44
335804.2657,292.8,-133.102,979.843,-4340.0,-2861.25,-5757.5,-101.84,0.0,-275.12
335804.3157,334.158,-131.943,996.679,-6212.5,-3928.75,-5083.75,-103.36,-18.24,-279.68
335804.3657,290.482,-130.174,985.638,-1242.5,-5433.75,-9336.25,-91.2,-3.04,-273.6
335804.4157,345.138,-93.33,952.027,-2458.75,-6580.0,-6763.75,-91.2,-6.08,-267.52
335804.4657,323.666,-111.081,981.551,-3298.75,-7743.75,-3587.5,-98.8,-21.28,-275.12
335804.5157,323.3,-97.173,963.8,52.5,-6457.5,-3447.5,-101.84,-7.6,-247.76
335804.5657,344.589,-137.433,940.742,-6317.5,-6107.5,5188.75,-107.92,-13.68,-262.96
335804.6157,328.363,-154.391,976.427,-1557.5,-7166.25,2773.75,-101.84,-6.08,-259.92
335804.6657,323.544,-101.687,958.493,-4803.75,1260.0,-1111.25,-114.0,-16.72,-266.0
335804.7157,321.043,-145.851,990.823,-1793.75,-7035.0,2590.0,-98.8,10.64,-252.32
335804.7657,315.858,-144.631,970.998,3263.75,-3911.25,4961.25,-104.88,-7.6,-267.52
335804.8157,326.838,-104.127,956.114,6676.25,-5661.25,5022.5,-106.4,4.56,-261.44
335804.8657,368.135,-54.839,951.783,3622.5,-1356.25,901.25,-100.32,13.68,-267.52
335804.9158,313.235,-34.099,946.781,-17010.0,1583.75,-700.0,-101.84,-3.04,-272.08
335804.9657,303.658,-218.197,996.74,-6518.75,-4917.5,10115.0,-76.0,6.08,-261.44
335805.0157,314.882,-201.483,1002.901,5276.25,-4812.5,9983.75,-110.96,-4.56,-276.64
335805.0657,328.729,-107.36,986.126,5118.75,-7647.5,-288.75,-103.36,3.04,-267.52
335805.1157,288.652,5.856,904.752,-6055.0,-12197.5,-10876.25,-91.2,-10.64,-261.44
335805.1657,381.799,-156.221,988.749,-11208.75,-4523.75,2940.0,-117.04,-10.64,-272.08
335805.2157,337.635,-218.868,981.429,3902.5,-10176.25,14927.5,-104.88,3.04,-256.88
335805.2657,367.281,-202.52,973.682,19871.25,-4156.25,16161.25,-103.36,-15.2,-262.96
335805.3157,327.753,-60.634,916.586,11252.5,-5993.75,3351.25,-104.88,0.0,-262.96
335805.3659,384.117,-50.325,977.22,-1846.25,5801.25,-542.5,-95.76,-13.68,-264.48
335805.4157,284.687,-18.117,989.786,-4690.0,7262.5,-4681.25,-82.08,-12.16,-259.92
335805.4658,219.783,-87.413,989.237,-20580.0,-6431.25,2336.25,-117.04,-3.04,-255.36
335805.5157,319.762,-155.306,951.783,-14551.25,-7315.0,4768.75,-101.84,0.0,-259.92
335805.5657,302.743,-162.687,977.525,-7175.0,2966.25,-542.5,-86.64,7.6,-272.08
335805.6157,268.461,-167.14,1003.816,-1960.0,-927.5,-5617.5,-88.16,15.2,-275.12
335805.6657,266.265,-160.735,993.446,-1093.75,-7595.0,-4340.0,-101.84,3.04,-275.12
335805.7157,316.651,-146.461,967.277,6116.25,-9213.75,-2100.0,-91.2,10.64,-279.68
335805.7657,351.177,-99.735,957.639,4462.5,-8347.5,-988.75,-88.16,-3.04,-267.52
335805.8157,337.574,-70.699,960.445,5355.0,-5022.5,-2231.25,-80.56,-4.56,-276.64
335805.8657,321.592,-93.452,970.937,-1225.0,-2310.0,8.75,-100.32,1.52,-273.6
335805.9157,295.545,-107.665,973.926,-743.75,-2555.0,2817.5,-77.52,-15.2,-273.6
335805.9657,288.896,-131.394,988.993,2590.0,-6273.75,8443.75,-95.76,0.0,-262.96
335806.0157,331.901,-129.625,990.701,7253.75,-3963.75,9817.5,-72.96,0.0,-273.6
335806.0657,296.46,-70.028,973.011,6247.5,-6606.25,2450.0,-88.16,-7.6,-282.72
335806.1157,340.807,-91.195,969.229,-3316.25,-5792.5,656.25,-95.76,-3.04,-284.24
335806.1657,303.78,-66.246,965.752,-3202.5,-4410.0,-3360.0,-91.2,-7.6,-270.56
335806.2157,306.159,-94.123,973.987,-10675.0,-6947.5,-2642.5,-94.24,-19.76,-259.92
335806.2657,312.259,-152.439,967.399,-8120.0,-6308.75,2642.5,-80.56,6.08,-273.6
335806.3157,312.869,-149.694,976.122,918.75,-3972.5,1618.75,-97.28,-19.76,-267.52
335806.3657,306.342,-118.279,977.586,726.25,-3465.0,-1706.25,-83.6,-6.08,-264.48
335806.4157,289.079,-69.235,981.978,-4646.25,-3990.0,-5652.5,-94.24,-13.68,-266.0
335806.4657,290.97,-73.871,955.809,-15802.5,-6098.75,-8610.0,-86.64,-6.08,-272.08
335806.5157,318.115,-203.679,984.662,-12460.0,-9371.25,1312.5,-98.8,-15.2,-261.44
335806.5657,332.328,-213.073,972.157,367.5,-6387.5,2231.25,-91.2,3.04,-261.44
335806.6157,306.159,-117.242,969.29,7210.0,-3972.5,-306.25,-85.12,1.52,-261.44
335806.6657,342.027,-93.269,960.689,-5416.25,-4725.0,-2135.0,-109.44,6.08,-275.12
335806.7157,318.237,-130.967,973.377,-6921.25,-3613.75,78.75,-100.32,-6.08,-273.6
335806.7657,327.692,-148.23,952.149,-8995.0,-7516.25,2266.25,-83.6,0.0,-264.48
335806.8157,345.687,-194.59,970.327,-6510.0,-4095.0,3780.0,-92.72,1.52,-264.48
335806.8657,303.414,-177.937,960.811,-2240.0,-7428.75,385.0,-86.64,9.12,-259.92
335806.9157,340.868,-161.589,958.798,4243.75,-350.0,-3465.0,-104.88,10.64,-273.6
335806.9657,299.388,-110.41,973.499,5390.0,3325.0,-6177.5,-83.6,-10.64,-261.44
335807.0157,303.353,-86.803,986.004,997.5,4060.0,-6623.75,-100.32,-7.6,-275.12
335807.0657,250.588,-92.781,996.191,-1767.5,5031.25,-6702.5,-107.92,0.0,-259.92
335807.1157,295.728,-121.39,994.422,726.25,-402.5,980.0,-95.76,3.04,-284.24
335807.1657,259.433,-113.948,988.688,0.0,-1163.75,7647.5,-83.6,-7.6,-279.68
335807.2157,268.827,-146.583,993.995,2896.25,-4418.75,10456.25,-77.52,-24.32,-282.72
335807.2657,314.699,-137.25,969.961,3220.0,-12346.25,9852.5,-104.88,3.04,-267.52
335807.3157,332.389,-105.408,943.426,2870.0,-11488.75,1680.0,-98.8,6.08,-264.48
335807.3657,336.232,-99.552,943.548,-1505.0,-3955.0,-2913.75,-94.24,-13.68,-279.68
335807.4157,296.826,-112.545,976.061,-3543.75,2782.5,-3622.5,-91.2,-6.08,-291.84
335807.4657,274.988,-107.726,993.568,-4637.5,358.75,-5827.5,-85.12,-3.04,-275.12
335807.5157,258.579,-89.914,987.834,-7437.5,-2310.0,-5915.0,-92.72,-12.16,-269.04
335807.5657,294.874,-125.477,976.061,-5118.75,-5652.5,2345.0,-83.6,0.0,-281.2
335807.6157,287.981,-135.42,987.041,-2458.75,-1592.5,7822.5,-95.76,-3.04,-282.72
335807.6657,249.917,-112.24,996.557,1032.5,-3797.5,6991.25,-82.08,-15.2,-264.48
335807.7157,255.285,-101.992,992.592,-1557.5,-6912.5,1531.25,-76.0,0.0,-276.64
335807.7657,273.646,-121.146,981.978,-7481.25,-9345.0,-3045.0,-88.16,18.24,-272.08
335807.8157,286.212,-195.993,986.065,-5775.0,-9108.75,1408.75,-80.56,3.04,-284.24
335807.8657,275.049,-178.913,989.664,6151.25,-7052.5,411.25,-95.76,-9.12,-288.8
335807.9157,265.289,-91.988,975.329,3937.5,-10928.75,-2651.25,-97.28,1.52,-284.24
335807.9657,298.656,-85.461,979.111,-6230.0,-12416.25,-5223.75,-110.96,-15.2,-275.12
335808.0158,302.621,-118.645,972.828,-7761.25,-10902.5,-5495.0,-80.56,0.0,-262.96
335808.0657,308.66,-122.0,961.848,-4830.0,-9021.25,-3053.75,-100.32,6.08,-270.56
335808.1158,316.59,-121.329,948.672,-5005.0,-8443.75,-4243.75,-101.84,-9.12,-270.56
335808.1657,327.082,-151.158,977.891,-2126.25,-6667.5,-4130.0,-86.64,-4.56,-275.12
335808.2157,320.433,-100.711,958.92,-5267.5,-10106.25,-5127.5,-117.04,-13.68,-272.08
335808.2657,324.398,-141.825,967.155,-6571.25,-9065.0,105.0,-117.04,6.08,-266.0
335808.3157,333.243,-161.406,963.739,-945.0,-9073.75,4366.25,-104.88,3.04,-269.04
335808.3657,335.866,-138.897,958.249,-192.5,-7201.25,1102.5,-120.08,10.64,-272.08
335808.4157,356.667,-132.431,960.262,61.25,-7183.75,-2948.75,-103.36,-6.08,-259.92
335808.4657,335.622,-104.92,958.127,-2205.0,-6370.0,-4418.75,-109.44,0.0,-253.84
335808.5157,323.788,-98.21,955.321,-4882.5,-6168.75,-5775.0,-107.92,6.08,-267.52
335808.5658,347.7,-130.418,961.299,-6457.5,-6886.25,-2983.75,-110.96,-4.56,-266.0
335808.6157,331.779,-145.058,963.068,-4436.25,-5783.75,-726.25,-112.48,-6.08,-262.96
335808.6657,337.391,-150.243,962.153,-1487.5,-7140.0,1697.5,-106.4,7.6,-262.96
335808.7157,370.392,-134.2,943.121,1295.0,-6886.25,2493.75,-115.52,-7.6,-262.96
335808.7657,359.107,-125.599,947.391,2178.75,-2747.5,4733.75,-98.8,-12.16,-259.92
335808.8157,350.201,-130.784,962.641,4348.75,-971.25,8942.5,-112.48,-12.16,-258.4
335808.8657,313.845,-111.447,980.087,4375.0,-2266.25,8426.25,-97.28,-12.16,-249.28
335808.9157,317.688,-104.859,977.708,315.0,-4331.25,8933.75,-86.64,-7.6,-256.88
335808.9657,327.631,-119.926,968.131,-2616.25,-6413.75,9738.75,-106.4,-4.56,-275.12
335809.0157,332.999,-142.313,967.46,-1592.5,-5783.75,11121.25,-92.72,4.56,-267.52
335809.0657,330.498,-146.766,958.005,1225.0,-8855.0,13632.5,-106.4,-16.72,-247.76
335809.1157,326.228,-129.93,959.957,5530.0,-6790.0,14525.0,-92.72,3.04,-264.48
335809.1657,345.321,-120.231,953.552,6396.25,-9003.75,16520.0,-98.8,-9.12,-266.0
335809.2157,332.023,-124.867,965.569,7455.0,-2791.25,24097.5,-94.24,-4.56,-261.44
335809.2658,307.989,-137.616,973.621,7218.75,-4532.5,25305.0,-94.24,24.32,-272.08
335809.3157,333.426,-138.409,966.728,2537.5,-8636.25,22846.25,-72.96,4.56,-264.48
335809.3657,340.197,-162.809,963.983,-3412.5,-5136.25,8671.25,-76.0,18.24,-284.24
335809.4157,319.396,-157.624,956.175,-8872.5,-8146.25,-5031.25,-92.72,36.48,-253.84
335809.4657,373.869,-165.188,937.143,-14971.25,-4690.0,-21096.25,-82.08,28.88,-262.96
335809.5157,362.889,-183.061,947.513,-16100.0,-113.75,-32926.25,-104.88,4.56,-261.44
335809.5657,355.203,-173.85,948.916,-13317.5,3001.25,-38062.5,-88.16,28.88,-267.52
335809.6157,330.01,-163.907,962.397,-10088.75,5390.0,-38823.75,-97.28,0.0,-250.8
335809.6657,319.518,-147.193,977.891,-9940.0,5241.25,-34982.5,-88.16,0.0,-269.04
335809.7157,313.662,-126.636,966.484,-5416.25,183.75,-23738.75,-101.84,16.72,-284.24
335809.7657,330.254,-128.649,964.227,-1960.0,1592.5,-10815.0,-109.44,-6.08,-275.12
335809.8157,317.017,-128.466,959.957,1400.0,568.75,-3535.0,-106.4,-4.56,-266.0
335809.8657,293.898,-107.787,983.442,1505.0,-1960.0,4042.5,-101.84,-12.16,-253.84
335809.9157,310.49,-103.578,976.305,673.75,-1776.25,8461.25,-110.96,-3.04,-273.6
335809.9657,290.238,-107.543,984.54,-647.5,-4270.0,14350.0,-104.88,1.52,-250.8
335810.0157,299.693,-153.11,985.028,-105.0,-6020.0,17316.25,-89.68,10.64,-276.64
