TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1596.4931,830.698,-159.393,604.876,-1566.25,-4366.25,323.75,-144.4,-258.4,-261.44
1596.5431,830.332,-155.428,604.998,-1470.0,-4488.75,376.25,-162.64,-262.96,-262.96
1596.5931,830.332,-155.489,605.059,-1645.0,-4567.5,621.25,-136.8,-264.48,-275.12
1596.6431,829.295,-156.709,605.242,-1618.75,-4838.75,621.25,-147.44,-258.4,-266.0
1596.6931,831.979,-156.404,605.486,-1487.5,-4768.75,621.25,-144.4,-240.16,-279.68
1596.7431,828.746,-155.977,605.364,-1461.25,-4655.0,358.75,-164.16,-267.52,-253.84
1596.7931,830.149,-155.794,606.645,-1636.25,-4585.0,577.5,-147.44,-244.72,-261.44
1596.8431,831.369,-158.173,603.107,-1356.25,-4655.0,586.25,-133.76,-258.4,-285.76
1596.8931,830.027,-155.245,605.425,-1391.25,-4602.5,621.25,-129.2,-252.32,-269.04
1596.9431,830.149,-160.003,604.51,-1610.0,-4821.25,568.75,-165.68,-244.72,-269.04
1596.9931,830.332,-157.319,604.327,-1680.0,-4375.0,525.0,-153.52,-262.96,-273.6
1597.0431,830.82,-155.306,605.242,-1513.75,-4628.75,673.75,-139.84,-231.04,-273.6
1597.0931,828.197,-156.282,604.693,-1461.25,-4576.25,665.0,-148.96,-259.92,-278.16
1597.1431,832.345,-157.441,606.096,-1645.0,-4628.75,472.5,-136.8,-261.44,-272.08
1597.1931,832.223,-156.465,605.12,-1522.5,-4488.75,367.5,-153.52,-232.56,-275.12
1597.2431,830.576,-157.807,604.998,-1618.75,-4655.0,376.25,-150.48,-252.32,-259.92
1597.2931,829.966,-155.611,605.059,-1365.0,-4690.0,787.5,-152.0,-258.4,-259.92
1597.3431,831.735,-156.587,603.717,-1435.0,-4716.25,770.0,-142.88,-262.96,-270.56
1597.3931,830.515,-157.258,607.743,-1426.25,-4663.75,358.75,-133.76,-238.64,-269.04
1597.4431,831.186,-157.075,605.364,-1802.5,-4515.0,455.0,-141.36,-252.32,-256.88
1597.4931,829.539,-156.465,603.595,-1417.5,-4777.5,420.0,-155.04,-252.32,-285.76
1597.5431,830.454,-154.574,604.51,-1461.25,-4961.25,700.0,-155.04,-259.92,-264.48
1597.5931,834.541,-156.648,603.595,-1478.75,-4506.25,778.75,-132.24,-262.96,-276.64
1597.6431,829.966,-155.001,606.157,-1557.5,-4576.25,752.5,-144.4,-272.08,-264.48
1597.6933,829.173,-158.661,605.242,-1575.0,-4681.25,393.75,-158.08,-256.88,-266.0
1597.7431,830.454,-154.879,606.34,-1741.25,-4305.0,507.5,-141.36,-252.32,-282.72
1597.7931,831.613,-159.82,604.693,-1566.25,-4628.75,848.75,-147.44,-264.48,-272.08
1597.8431,830.088,-153.476,604.083,-1540.0,-4751.25,813.75,-141.36,-261.44,-249.28
1597.8931,833.199,-157.441,603.29,-1356.25,-4830.0,568.75,-164.16,-278.16,-259.92
1597.9431,830.515,-156.709,604.449,-1487.5,-4637.5,332.5,-150.48,-258.4,-270.56
1597.9931,833.016,-159.271,603.29,-1443.75,-4672.5,437.5,-155.04,-259.92,-266.0
