TimeStamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7
1596.3112,-367848.39,-360023.26,-377643.73,-377498.19,-368910.07,-371022.94,-384593.72
1596.3152,-368593.02,-359755.65,-380413.43,-379476.88,-370941.4,-372235.96,-384561.63
1596.3192,-371706.63,-371252.29,-378176.54,-378557.39,-374531.98,-372378.54,-364816.28
1596.3231,-374211.83,-381755.92,-373038.34,-375946.14,-374962.95,-371120.45,-345992.65
1596.3271,-371438.02,-373820.54,-373008.63,-375255.82,-371444.27,-370320.84,-360193.25
1596.3311,-368087.91,-360479.16,-377639.05,-377427.58,-369153.02,-370999.09,-383808.13
1596.3351,-368846.17,-360025.69,-380426.98,-379399.01,-371102.47,-372112.89,-384072.06
1596.3391,-371938.46,-371379.61,-378214.64,-378518.86,-374657.29,-372231.58,-364571.57
1596.3431,-374421.02,-381896.64,-373064.42,-375941.37,-375086.59,-371001.24,-345752.66
1596.3471,-371538.97,-373940.27,-372951.79,-375231.79,-371501.92,-370222.85,-359961.55
1596.3511,-368070.84,-360467.33,-377593.9,-377424.33,-369134.04,-370967.48,-383847.81
1596.3551,-368721.34,-359864.47,-380404.95,-379444.07,-371025.56,-372158.29,-384403.56
1596.3591,-371761.46,-371136.57,-378250.21,-378599.83,-374558.21,-372337.86,-365084.02
1596.3631,-374231.34,-381706.19,-373093.6,-376001.74,-374983.69,-371122.5,-346166.13
1596.3671,-371392.06,-373868.8,-372951.17,-375267.07,-371419.28,-370343.59,-360200.07
1596.3711,-367937.18,-360362.29,-377566.24,-377430.1,-369028.42,-371044.16,-384121.85
1596.3751,-368663.35,-359695.24,-380418.68,-379473.59,-370918.46,-372197.86,-384800.19
1596.3791,-371760.98,-370896.0,-378279.44,-378626.92,-374444.48,-372307.68,-365553.28
1596.3831,-374319.07,-381580.59,-373095.32,-376025.82,-374920.27,-371045.35,-346454.85
1596.387,-371536.35,-373865.51,-372888.32,-375254.63,-371369.98,-370211.79,-360241.84
1596.391,-368094.68,-360350.27,-377523.51,-377420.95,-368979.55,-370912.74,-384192.23
1596.395,-368744.75,-359584.23,-380386.73,-379454.61,-370839.12,-372084.71,-384992.45
1596.399,-371775.72,-370749.28,-378300.71,-378630.44,-374382.59,-372269.25,-365832.71
1596.403,-374288.99,-381531.9,-373124.6,-376031.54,-374890.9,-371076.44,-346569.67
1596.407,-371468.59,-373947.0,-372883.46,-375250.81,-371362.11,-370307.54,-360162.87
1596.411,-367924.11,-360342.64,-377482.6,-377384.09,-368915.7,-371019.6,-384206.53
1596.415,-368528.6,-359413.38,-380374.62,-379431.53,-370729.54,-372180.17,-385200.31
1596.419,-371579.21,-370473.14,-378290.27,-378642.41,-374274.11,-372328.14,-366182.51
1596.423,-374226.81,-381362.39,-373091.22,-376062.06,-374833.44,-371072.72,-346770.66
1596.427,-371531.1,-373920.2,-372787.81,-375248.29,-371318.0,-370204.73,-360098.07
1596.431,-368029.5,-360283.75,-377385.04,-377390.05,-368854.57,-370875.74,-384265.85
1596.435,-368626.11,-359246.3,-380327.79,-379477.36,-370642.28,-372046.37,-385509.01
1596.439,-371628.71,-370218.56,-378316.54,-378713.46,-374158.95,-372238.54,-366675.28
1596.443,-374194.38,-381152.39,-373115.2,-376116.18,-374712.7,-371042.44,-347185.41
1596.447,-371435.64,-373851.2,-372759.48,-375284.67,-371208.19,-370255.71,-360319.13
1596.4509,-367827.17,-360162.49,-377350.18,-377403.59,-368717.57,-370984.17,-384565.92
1596.4549,-368374.2,-359027.05,-380350.44,-379504.34,-370497.46,-372203.49,-385964.77
1596.4589,-371378.47,-369932.17,-378352.02,-378746.84,-374015.19,-372382.83,-367176.1
1596.4629,-374041.22,-380969.67,-373126.5,-376153.23,-374611.04,-371138.57,-347529.26
1596.4669,-371394.39,-373808.0,-372713.94,-375275.47,-371118.69,-370246.74,-360371.25
1596.4709,-367812.49,-360064.55,-377290.96,-377362.87,-368603.65,-370885.18,-384647.13
1596.4749,-368329.43,-358799.6,-380294.27,-379474.07,-370366.81,-372070.64,-386232.09
1596.4789,-371334.88,-369672.77,-378343.91,-378757.28,-373919.15,-372283.93,-367572.83
1596.4829,-374000.45,-380789.42,-373104.09,-376143.26,-374561.21,-371067.38,-347744.36
1596.4869,-371368.79,-373786.97,-372632.98,-375245.85,-371115.49,-370220.28,-360339.73
1596.4909,-367751.93,-360046.19,-377187.58,-377321.38,-368592.26,-370898.82,-384665.58
1596.4949,-368243.02,-358704.47,-380254.65,-379435.2,-370338.15,-372113.27,-386392.02
1596.4989,-371215.96,-369512.89,-378372.43,-378714.56,-373884.34,-372334.62,-367806.96
1596.5029,-373917.96,-380777.21,-373147.1,-376116.61,-374575.09,-371130.37,-347829.0
1596.5069,-371326.92,-373923.3,-372627.68,-375192.16,-371139.52,-370251.46,-360172.89
1596.5109,-367708.58,-360145.71,-377179.95,-377268.22,-368597.36,-370907.83,-384607.22
1596.5148,-368171.74,-358676.52,-380270.91,-379392.48,-370306.97,-372101.4,-386526.77
1596.5188,-371150.35,-369411.66,-378430.17,-378700.83,-373851.15,-372327.66,-368042.8
1596.5228,-373853.16,-380694.48,-373166.41,-376087.42,-374546.38,-371096.46,-347905.15
1596.5268,-371292.83,-373939.46,-372561.59,-375137.23,-371124.65,-370187.57,-359963.27
1596.5308,-367671.49,-360115.62,-377066.51,-377204.75,-368570.71,-370828.43,-384478.38
1596.5348,-368141.98,-358536.38,-380195.23,-379354.95,-370265.34,-372022.05,-386629.39
1596.5388,-371116.68,-369211.81,-378385.78,-378690.48,-373816.87,-372250.12,-368255.71
1596.5428,-373877.28,-380634.93,-373171.56,-376110.69,-374575.85,-371063.04,-348010.25
1596.5468,-371353.05,-374073.6,-372558.35,-375142.0,-371179.01,-370181.13,-359846.63
1596.5508,-367679.97,-360237.74,-377090.17,-377188.44,-368595.07,-370839.02,-384387.16
1596.5548,-368053.19,-358532.04,-380238.05,-379348.18,-370257.04,-372057.15,-386706.4
1596.5588,-370988.03,-369136.9,-378460.6,-378719.95,-373816.73,-372331.81,-368479.96
1596.5628,-373766.37,-380620.57,-373206.28,-376137.02,-374588.58,-371145.82,-348106.71
1596.5668,-371324.63,-374201.29,-372533.89,-375164.89,-371208.52,-370245.12,-359705.11
1596.5708,-367681.17,-360313.17,-377042.2,-377198.69,-368585.82,-370854.52,-384325.55
1596.5748,-368106.55,-358510.49,-380238.05,-379377.03,-370223.28,-372041.56,-386838.1
1596.5787,-371067.66,-369025.8,-378501.89,-378754.04,-373760.22,-372276.83,-368740.08
1596.5827,-373896.12,-380583.43,-373270.99,-376177.45,-374567.46,-371089.12,-348261.92
1596.5867,-371443.36,-374273.49,-372521.06,-375159.88,-371199.89,-370171.59,-359624.05
1596.5907,-367739.44,-360354.75,-377014.4,-377188.87,-368570.18,-370803.92,-384309.39
1596.5947,-368064.26,-358432.57,-380230.66,-379374.02,-370175.69,-372026.06,-386993.88
1596.5987,-370942.78,-368861.15,-378532.31,-378756.0,-373698.14,-372299.76,-368973.73
1596.6027,-373695.94,-380434.03,-373261.11,-376157.42,-374522.68,-371134.71,-348368.16
1596.6067,-371261.83,-374256.51,-372468.56,-375127.65,-371191.74,-370240.11,-359516.57
1596.6107,-367570.01,-360322.66,-376932.52,-377124.31,-368539.38,-370846.46,-384243.87
1596.6147,-367930.17,-358310.41,-380173.92,-379321.0,-370125.77,-372039.22,-387123.68
1596.6187,-370864.86,-368698.97,-378505.04,-378741.64,-373662.95,-372293.56,-369234.8
1596.6227,-373736.14,-380416.1,-373261.93,-376164.34,-374543.09,-371117.83,-348489.52
1596.6267,-371376.61,-374401.57,-372436.38,-375094.51,-371217.39,-370185.13,-359339.14
1596.6307,-367650.03,-360439.92,-376903.63,-377076.91,-368537.99,-370791.43,-384129.95
1596.6347,-367933.13,-358304.88,-380176.35,-379273.41,-370096.06,-372003.17,-387197.73
1596.6387,-370822.81,-368629.36,-378559.59,-378727.77,-373648.83,-372313.59,-369444.22
1596.6426,-373687.45,-380432.84,-373312.14,-376156.95,-374561.07,-371172.04,-348552.32
1596.6466,-371370.41,-374581.0,-372452.11,-375069.0,-371266.5,-370257.85,-359146.45
1596.6506,-367610.36,-360558.89,-376879.16,-377005.48,-368537.8,-370827.1,-383961.53
1596.6546,-367869.47,-358288.19,-380157.56,-379210.66,-370065.97,-372013.66,-387198.16
1596.6586,-370775.03,-368542.86,-378549.57,-378686.33,-373634.96,-372298.81,-369537.78
1596.6626,-373699.76,-380415.63,-373302.36,-376132.2,-374598.88,-371138.9,-348555.89
1596.6666,-371417.09,-374696.44,-372375.44,-375027.56,-371322.39,-370186.71,-358885.86
1596.6706,-367662.0,-360696.41,-376820.9,-377000.95,-368611.9,-370782.51,-383772.94
1596.6746,-367904.18,-358359.33,-380166.96,-379247.42,-370127.82,-372004.17,-387212.99
1596.6786,-370760.77,-368553.92,-378611.47,-378737.11,-373685.55,-372319.6,-369671.44
1596.6826,-373634.76,-380463.55,-373339.27,-376143.55,-374655.96,-371165.99,-348566.72
1596.6866,-371398.02,-374846.6,-372359.75,-375012.97,-371401.59,-370219.85,-358652.83
1596.6906,-367638.01,-360783.14,-376769.44,-376949.5,-368657.87,-370799.73,-383575.68
1596.6946,-367873.9,-358331.91,-380150.03,-379206.51,-370147.51,-372019.14,-387227.06
1596.6986,-370760.82,-368436.29,-378651.14,-378730.77,-373690.51,-372319.22,-369830.22
1596.7026,-373722.69,-380421.92,-373401.02,-376180.17,-374689.77,-371157.98,-348616.74
1596.7065,-371510.88,-374964.85,-372368.67,-375029.18,-371451.14,-370188.09,-358449.07
1596.7105,-367725.37,-360920.9,-376797.53,-376965.62,-368706.08,-370776.51,-383443.35
1596.7145,-367877.05,-358350.13,-380185.46,-379220.44,-370157.72,-372002.74,-387286.33
1596.7185,-370704.6,-368360.71,-378695.91,-378750.04,-373680.45,-372321.22,-369964.98
1596.7225,-373656.17,-380368.8,-373412.03,-376196.19,-374699.83,-371170.95,-348613.4
1596.7265,-371516.7,-375066.28,-372309.3,-375041.48,-371498.1,-370204.4,-358197.78
1596.7305,-367743.15,-360990.19,-376687.29,-376948.83,-368712.8,-370746.04,-383228.59
1596.7345,-367928.69,-358330.67,-380134.91,-379227.73,-370148.89,-371959.11,-387265.11
1596.7385,-370783.23,-368298.67,-378709.08,-378798.1,-373683.16,-372287.89,-370083.42
1596.7425,-373780.2,-380430.22,-373461.67,-376252.89,-374747.37,-371160.65,-348625.51
1596.7465,-371618.27,-375212.28,-372345.68,-375047.35,-371537.54,-370180.27,-358006.85
1596.7505,-367779.44,-361105.2,-376737.59,-376955.03,-368745.51,-370761.58,-383091.21
1596.7545,-367876.14,-358356.8,-380181.5,-379240.99,-370150.51,-372017.67,-387243.7
1596.7585,-370694.54,-368264.67,-378792.38,-378849.22,-373695.85,-372408.48,-370172.59
1596.7625,-373723.89,-380441.81,-373531.1,-376308.25,-374784.28,-371289.49,-348596.52
1596.7665,-371655.22,-375316.9,-372372.67,-375091.69,-371598.57,-370279.31,-357817.02
1596.7704,-367882.06,-361167.04,-376734.11,-376974.72,-368772.36,-370778.84,-382929.08
1596.7744,-368075.32,-358384.37,-380218.41,-379275.8,-370164.82,-371972.18,-387146.19
1596.7784,-370892.28,-368209.02,-378851.27,-378886.7,-373695.04,-372313.16,-370218.61
1596.7824,-373914.48,-380449.86,-373598.81,-376351.35,-374820.66,-371191.5,-348571.53
1596.7864,-371808.33,-375471.68,-372382.73,-375094.36,-371643.54,-370182.03,-357502.22
1596.7904,-367906.33,-361275.81,-376719.76,-376938.82,-368785.81,-370713.18,-382657.0
1596.7944,-367945.33,-358356.47,-380197.14,-379250.71,-370158.76,-371983.05,-387142.23
1596.7984,-370718.19,-368130.11,-378888.7,-378899.43,-373712.82,-372412.77,-370347.78
1596.8024,-373735.23,-380416.15,-373632.81,-376348.25,-374856.95,-371325.87,-348574.01
1596.8064,-371716.02,-375615.4,-372352.98,-375085.21,-371717.54,-370326.18,-357202.67
1596.8104,-367892.74,-361440.99,-376667.31,-376928.76,-368854.52,-370821.09,-382410.19
1596.8144,-367993.26,-358392.23,-380205.68,-379243.85,-370185.42,-372015.0,-387144.33
1596.8184,-370802.11,-368076.8,-378926.89,-378900.86,-373717.11,-372370.72,-370470.04
1596.8224,-373874.8,-380417.01,-373678.35,-376380.73,-374896.48,-371255.44,-348658.46
1596.8264,-371901.37,-375803.85,-372327.94,-375085.49,-371771.81,-370213.27,-356929.92
1596.8304,-368035.17,-361625.14,-376603.51,-376915.21,-368883.27,-370711.13,-382186.89
1596.8343,-368037.08,-358381.31,-380189.03,-379245.18,-370171.54,-371933.12,-387265.35
1596.8383,-370810.65,-367985.39,-378987.12,-378944.78,-373705.0,-372352.5,-370749.71
1596.8423,-373840.71,-380380.25,-373734.52,-376427.41,-374899.53,-371288.3,-348822.44
1596.8463,-371856.35,-375911.52,-372338.63,-375105.23,-371777.25,-370285.89,-356823.3
1596.8503,-367903.23,-361669.58,-376608.61,-376874.83,-368834.11,-370772.84,-382075.88
1596.8543,-367810.72,-358258.77,-380217.55,-379227.16,-370103.93,-372023.25,-387447.83
1596.8583,-370564.93,-367764.52,-379010.34,-378958.46,-373633.19,-372434.47,-371073.91
1596.8623,-373678.2,-380201.34,-373748.44,-376456.69,-374858.09,-371330.26,-349113.84
1596.8663,-371823.07,-375884.43,-372274.78,-375115.3,-371758.22,-370248.36,-356850.81
1596.8703,-367969.51,-361663.48,-376511.19,-376910.54,-368816.99,-370697.83,-382158.94
1596.8743,-367918.54,-358137.08,-380153.51,-379257.68,-370033.36,-371890.97,-387686.73
1596.8783,-370683.09,-367568.58,-379019.5,-379005.81,-373550.08,-372297.86,-371423.29
1596.8823,-373784.35,-380092.67,-373795.12,-376503.94,-374823.71,-371236.7,-349293.13
1596.8863,-371885.92,-375936.65,-372307.63,-375144.57,-371771.48,-370238.78,-356780.38
1596.8903,-367918.15,-361712.69,-376533.31,-376909.3,-368824.91,-370764.2,-382087.37
1596.8943,-367789.55,-358135.84,-380190.23,-379263.49,-370045.99,-372029.54,-387686.58
1596.8982,-370516.39,-367489.0,-379073.38,-379024.41,-373556.04,-372460.84,-371511.03
1596.9022,-373686.31,-380041.45,-373857.16,-376542.99,-374847.22,-371384.28,-349337.57
1596.9062,-371887.92,-375955.48,-372294.66,-375162.46,-371785.16,-370288.85,-356636.14
1596.9102,-367988.01,-361674.07,-376483.34,-376924.85,-368795.77,-370718.38,-382031.72
1596.9142,-367913.77,-358008.52,-380162.81,-379296.35,-369961.4,-371915.38,-387799.64
1596.9182,-370646.57,-367265.32,-379096.98,-379091.78,-373456.67,-372341.25,-371820.07
1596.9222,-373773.62,-379833.46,-373878.05,-376607.75,-374752.85,-371281.53,-349637.31
1596.9262,-371932.07,-375864.93,-372287.99,-375212.24,-371706.1,-370240.59,-356806.94
1596.9302,-367934.99,-361559.39,-376464.65,-376944.78,-368685.1,-370723.24,-382256.46
1596.9342,-367760.56,-357778.78,-380154.99,-379300.93,-369804.71,-371958.82,-388117.17
1596.9382,-370436.66,-366941.5,-379092.5,-379120.4,-373297.59,-372422.6,-372247.12
1596.9422,-373612.69,-379564.09,-373875.23,-376657.96,-374640.32,-371377.32,-350014.06
1596.9462,-371853.25,-375733.47,-372235.82,-375232.79,-371610.35,-370278.02,-356950.18
1596.9502,-367923.11,-361454.39,-376431.32,-376961.66,-368599.36,-370712.85,-382421.78
1596.9542,-367766.47,-357624.1,-380165.43,-379339.69,-369728.42,-371928.97,-388433.6
1596.9582,-370449.78,-366766.93,-379180.91,-379184.15,-373247.43,-372393.75,-372614.14
1596.9622,-373606.25,-379466.53,-373977.32,-376712.94,-374628.83,-371358.44,-350226.16
1596.9662,-371890.88,-375861.64,-372304.63,-375276.09,-371663.42,-370301.77,-356794.45
1596.9702,-367902.99,-361603.73,-376411.72,-376965.14,-368635.17,-370746.18,-382189.65
1596.9742,-367710.54,-357663.39,-380156.47,-379352.66,-369746.16,-371981.24,-388400.55
1596.9782,-370398.14,-366722.2,-379200.6,-379195.93,-373253.49,-372428.8,-372652.24
1596.9822,-373608.16,-379472.11,-374003.45,-376722.81,-374677.42,-371366.97,-350110.62
1596.9862,-371935.22,-375999.54,-372247.07,-375229.5,-371733.52,-370234.49,-356269.12
1596.9902,-367948.19,-361767.14,-376354.02,-376884.84,-368726.01,-370633.84,-381602.9
1596.9942,-367697.38,-357739.92,-380131.34,-379267.12,-369846.96,-371857.64,-388014.79
1596.9982,-370362.66,-366801.54,-379220.77,-379152.44,-373398.16,-372366.14,-372385.07
1597.0022,-373549.7,-379639.91,-374024.39,-376679.04,-374854.32,-371358.53,-349723.48
1597.0062,-371912.71,-376368.9,-372220.42,-375186.92,-371944.42,-370295.66,-355631.39
1597.0102,-367925.97,-362151.67,-376304.1,-376831.1,-368902.97,-370736.07,-381027.46
1597.0142,-367663.0,-357993.45,-380122.09,-379226.49,-369963.64,-371985.48,-387760.88
1597.0182,-370331.95,-366913.46,-379240.94,-379120.97,-373458.81,-372469.33,-372343.87
1597.0222,-373595.66,-379758.12,-374063.01,-376672.17,-374929.47,-371439.79,-349707.36
1597.0261,-372057.82,-376584.29,-372215.08,-375151.3,-372013.23,-370298.86,-355407.23
1597.0301,-368107.22,-362317.13,-376288.22,-376781.32,-368929.24,-370669.12,-380911.44
1597.0341,-367807.05,-357995.98,-380107.07,-379174.47,-369925.26,-371863.6,-387888.33
1597.0381,-370428.32,-366798.02,-379259.25,-379104.61,-373400.21,-372355.41,-372661.11
1597.0421,-373625.37,-379613.3,-374088.52,-376652.67,-374863.24,-371341.23,-350012.68
1597.0461,-372003.22,-376486.82,-372192.76,-375105.52,-371938.42,-370228.91,-355546.09
1597.0501,-367920.39,-362155.39,-376219.51,-376734.06,-368822.05,-370659.11,-381152.96
1597.0541,-367520.81,-357699.96,-380074.31,-379146.14,-369782.68,-371924.64,-388372.85
1597.0581,-370082.47,-366382.69,-379273.56,-379094.03,-373232.03,-372466.37,-373340.13
1597.0621,-373296.88,-379234.93,-374119.66,-376677.75,-374720.81,-371494.86,-350745.58
1597.0661,-371771.0,-376289.03,-372162.05,-375125.93,-371807.91,-370365.52,-356117.15
1597.0701,-367782.49,-362015.96,-376168.96,-376716.61,-368689.68,-370720.91,-381641.62
1597.0741,-367472.79,-357558.87,-380039.74,-379110.48,-369673.34,-371894.31,-388804.72
1597.0781,-370136.4,-366297.86,-379279.8,-379066.56,-373200.65,-372369.91,-373668.76
1597.0821,-373431.68,-379323.62,-374124.95,-376628.63,-374796.96,-371347.52,-350786.3
1597.0861,-371987.82,-376726.1,-372132.25,-375016.78,-372029.92,-370212.69,-355629.53
1597.09,-367938.61,-362623.69,-376109.03,-376507.57,-368987.46,-370584.96,-380997.13
1597.094,-367513.8,-358167.6,-380024.1,-378857.28,-370008.13,-371829.98,-388342.71
1597.098,-370037.27,-366838.59,-379279.9,-378763.67,-373535.53,-372358.03,-373288.25
1597.102,-373261.64,-379911.75,-374120.71,-376302.33,-375184.49,-371403.12,-350246.38
1597.106,-371836.18,-377415.42,-372044.23,-374681.33,-372421.74,-370291.8,-354758.16
1597.11,-367838.76,-363204.43,-376000.74,-376230.71,-369298.69,-370648.95,-380172.2
1597.114,-367471.55,-358561.37,-379920.77,-378660.2,-370220.56,-371834.42,-387769.46
1597.118,-370128.77,-367191.69,-379243.8,-378670.55,-373754.16,-372324.75,-372900.34
1597.122,-373482.94,-380280.54,-374112.46,-376246.97,-375405.93,-371299.17,-349857.09
1597.126,-372143.89,-377885.1,-372014.19,-374608.32,-372645.28,-370119.85,-354153.63
1597.13,-368079.71,-363646.6,-375932.4,-376102.83,-369483.37,-370444.87,-379662.42
1597.134,-367592.9,-358841.7,-379880.43,-378528.26,-370348.55,-371673.58,-387609.34
1597.138,-370134.3,-367252.11,-379248.0,-378593.68,-373785.64,-372242.4,-373033.76
1597.142,-373423.95,-380256.13,-374157.43,-376243.78,-375394.2,-371325.44,-350051.78
1597.146,-372057.86,-377896.78,-372018.0,-374626.73,-372586.63,-370210.83,-354150.43
1597.15,-367962.88,-363586.66,-375941.23,-376157.47,-369369.12,-370584.48,-379722.16
1597.1539,-367426.01,-358604.47,-379923.01,-378610.23,-370169.68,-371814.34,-387873.22
1597.1579,-369986.2,-366920.61,-379353.85,-378713.84,-373613.59,-372380.83,-373432.49
1597.1619,-373307.08,-379933.64,-374231.91,-376347.97,-375246.14,-371394.49,-350395.34
1597.1659,-372038.74,-377713.44,-372001.22,-374704.83,-372465.51,-370185.28,-354237.69
1597.1699,-367980.62,-363367.22,-375850.25,-376187.27,-369217.15,-370448.59,-379781.72
1597.1739,-367477.84,-358300.68,-379845.04,-378671.55,-370029.45,-371664.33,-388146.07
1597.1779,-370037.74,-366565.37,-379304.36,-378791.0,-373482.37,-372230.81,-373789.21
1597.1819,-373390.58,-379688.5,-374241.16,-376453.83,-375177.05,-371303.46,-350658.32
1597.1859,-372136.02,-377707.57,-372003.93,-374798.87,-372451.78,-370160.91,-354162.69
1597.1899,-368028.45,-363468.17,-375869.37,-376286.03,-369228.65,-370524.64,-379660.51
1597.1939,-367410.18,-358303.88,-379918.19,-378751.75,-369997.83,-371799.37,-388169.67
1597.1979,-369903.89,-366487.83,-379424.09,-378904.91,-373441.84,-372432.56,-373947.66
1597.2019,-373251.82,-379616.78,-374356.36,-376579.57,-375149.63,-371521.14,-350775.38
1597.2059,-372100.68,-377767.94,-372041.6,-374915.55,-372436.62,-370335.43,-354028.08
1597.2099,-368083.47,-363497.44,-375839.8,-376374.86,-369172.19,-370585.87,-379529.09
1597.2139,-367564.34,-358206.08,-379892.35,-378847.5,-369905.66,-371750.78,-388261.17
1597.2178,-370135.88,-366292.57,-379422.66,-378990.46,-373335.6,-372280.21,-374140.83
1597.2218,-373547.03,-379476.4,-374408.15,-376668.55,-375104.9,-371348.62,-350909.37
1597.2258,-372359.46,-377759.84,-372047.37,-374936.96,-372419.88,-370145.98,-353838.06
1597.2298,-368190.86,-363493.68,-375814.53,-376346.68,-369160.03,-370453.59,-379319.86
1597.2338,-367490.72,-358138.27,-379880.33,-378815.6,-369895.5,-371735.19,-388220.88
1597.2378,-369937.65,-366202.73,-379461.29,-378998.37,-373357.29,-372403.9,-374222.9
1597.2418,-373280.05,-379447.31,-374433.09,-376671.17,-375157.54,-371546.6,-350878.14
1597.2458,-372182.27,-377941.94,-372029.83,-374938.2,-372525.45,-370378.97,-353529.92
1597.2498,-368129.58,-363721.6,-375783.3,-376332.52,-369252.06,-370631.36,-378991.6
1597.2538,-367534.97,-358264.68,-379862.31,-378790.52,-369938.8,-371792.41,-388044.07
1597.2578,-370087.76,-366231.91,-379468.3,-378983.97,-373383.14,-372344.11,-374172.78
1597.2618,-373542.4,-379499.96,-374467.13,-376679.7,-375218.25,-371412.13,-350812.14
1597.2658,-372500.75,-378126.0,-372020.24,-374920.84,-372611.52,-370189.47,-353194.14
1597.2698,-368395.18,-363917.35,-375748.25,-376292.99,-369332.31,-370451.54,-378683.66
1597.2738,-367692.09,-358393.52,-379852.44,-378752.47,-369996.31,-371677.97,-387895.44
1597.2778,-370130.87,-366303.87,-379518.84,-378972.15,-373447.56,-372344.54,-374171.68
1597.2817,-373479.12,-379596.23,-374529.84,-376658.48,-375304.7,-371510.26,-350756.73
1597.2857,-372437.66,-378401.9,-372056.39,-374889.99,-372732.73,-370362.85,-352849.62
1597.2897,-368292.57,-364190.43,-375732.04,-376232.57,-369420.29,-370625.11,-378325.6
1597.2937,-367594.0,-358545.2,-379848.53,-378705.36,-370051.0,-371821.4,-387787.58
1597.2977,-370103.5,-366346.74,-379537.01,-378950.12,-373471.11,-372409.67,-374213.79
1597.3017,-373557.18,-379599.19,-374558.87,-376641.6,-375335.36,-371477.12,-350735.75
1597.3057,-372548.58,-378394.7,-371992.11,-374815.75,-372748.99,-370200.25,-352549.55
1597.3097,-368397.33,-364175.65,-375640.29,-376145.36,-369441.65,-370420.83,-378001.83
1597.3137,-367609.64,-358411.31,-379773.47,-378621.53,-370046.99,-371621.7,-387695.79
1597.3177,-370046.37,-366155.0,-379513.83,-378916.59,-373483.89,-372287.41,-374287.08
1597.3217,-373436.69,-379493.23,-374560.11,-376647.18,-375391.15,-371458.77,-350821.87
1597.3257,-372470.38,-378631.3,-371968.65,-374833.2,-372875.5,-370297.33,-352313.13
1597.3297,-368284.98,-364499.23,-375575.06,-376104.3,-369538.21,-370559.12,-377720.02
1597.3337,-367444.94,-358614.92,-379748.58,-378547.81,-370114.51,-371780.25,-387725.59
1597.3377,-369876.33,-366299.05,-379492.57,-378792.19,-373544.21,-372392.65,-374447.82
1597.3417,-373307.94,-379716.63,-374521.54,-376439.09,-375524.37,-371477.65,-350980.66
1597.3456,-372420.4,-379030.08,-371829.94,-374510.52,-373049.49,-370178.12,-352232.93
1597.3496,-368290.99,-364960.0,-375398.06,-375720.16,-369714.49,-370341.73,-377620.5
1597.3536,-367362.97,-358916.28,-379584.21,-378125.24,-370249.36,-371511.36,-387935.16
1597.3576,-369687.46,-366532.08,-379375.88,-378369.66,-373684.5,-372162.82,-374830.39
1597.3616,-372995.47,-379894.44,-374432.66,-376003.17,-375650.26,-371300.6,-351329.94
1597.3656,-372036.74,-379329.39,-371692.94,-374067.35,-373219.06,-370097.3,-352280.85
1597.3696,-367784.16,-365334.27,-375168.85,-375207.71,-369917.2,-370319.55,-377613.21
1597.3736,-366787.48,-359242.96,-379362.91,-377580.88,-370463.51,-371519.47,-388138.63
1597.3776,-369171.47,-366782.38,-379187.01,-377851.25,-373881.81,-372144.08,-375112.39
1597.3816,-372680.33,-380183.07,-374270.2,-375590.94,-375870.32,-371251.72,-351529.31
1597.3856,-371956.39,-379732.22,-371511.07,-373713.63,-373423.91,-369946.19,-352179.52
1597.3896,-367841.81,-365697.62,-375026.94,-374916.41,-370071.69,-370079.28,-377472.92
1597.3936,-366873.78,-359474.37,-379286.91,-377369.97,-370554.21,-371243.57,-388112.73
1597.3976,-369221.54,-366886.28,-379209.99,-377762.08,-373940.46,-371940.75,-375238.32
1597.4016,-372645.61,-380234.38,-374351.55,-375584.31,-375916.91,-371173.47,-351632.16
1597.4056,-371869.47,-379874.56,-371574.06,-373756.98,-373478.84,-370013.85,-352014.87
1597.4095,-367687.65,-365778.35,-375072.62,-374984.4,-370080.37,-370249.08,-377287.62
1597.4135,-366751.95,-359463.11,-379344.65,-377482.41,-370521.07,-371467.06,-388010.74
1597.4175,-369170.81,-366726.11,-379259.35,-377892.63,-373853.35,-372106.22,-375184.01
1597.4215,-372737.74,-380016.71,-374402.52,-375759.26,-375831.84,-371234.32,-351506.56
1597.4255,-372148.13,-379755.64,-371595.47,-373965.59,-373418.28,-369952.58,-351661.1
1597.4295,-368068.69,-365663.43,-375084.4,-375201.41,-370010.75,-370086.19,-376970.15
1597.4335,-367119.17,-359263.99,-379366.06,-377713.06,-370406.72,-371252.06,-387848.14
1597.4375,-369484.28,-366468.33,-379371.02,-378197.91,-373752.59,-371967.36,-375239.99
1597.4415,-372946.35,-379815.1,-374568.08,-376085.23,-375771.9,-371226.21,-351583.09
1597.4455,-372244.4,-379744.05,-371718.5,-374240.78,-373382.47,-370075.08,-351460.78
1597.4495,-368017.29,-365668.58,-375168.99,-375420.0,-369952.29,-370313.78,-376753.42
1597.4535,-366988.89,-359189.6,-379434.15,-377908.66,-370327.76,-371545.93,-387807.37
1597.4575,-369376.42,-366299.58,-379436.44,-378379.91,-373657.6,-372242.78,-375332.59
1597.4615,-372985.69,-379671.67,-374642.51,-376278.25,-375704.43,-371422.48,-351670.97
1597.4655,-372495.89,-379775.95,-371729.94,-374403.09,-373336.88,-370113.66,-351214.64
1597.4695,-368408.39,-365783.54,-375116.73,-375537.01,-369909.28,-370196.34,-376408.38
